Smiles	Standard Type	Standard Relation	Standard Value	Standard Units	Assay Description
N#Cc1ccc(C(=O)Nc2cnc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1	IC50	'='	1790000.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
N#Cc1ccc(C(=O)Nc2cccc([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1	IC50	'='	665000.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
CC#Cc1ccc(-c2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1	IC50	'='	170000.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
NC1=N[C@](CF)(c2cc(Nc3cc(-c4ccccc4)ccn3)ccc2F)C[C@@H](C(F)(F)F)O1	IC50	'='	316000.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
NC1=N[C@](CF)(c2cc(Oc3cccc(Cl)n3)ccc2F)C[C@@H](C(F)(F)F)O1	IC50	'='	1930000.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
NC1=N[C@](CF)(c2cc(Nc3ncc(F)c4cc(C#CC5CC5)cnc34)ccc2F)C[C@@H](C(F)(F)F)O1	IC50	'>'	133000.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
NC1=N[C@](CF)(c2cc(Nc3ncnc4sc(C(F)F)nc34)ccc2F)C[C@@H](C(F)(F)F)O1	IC50	'>'	400000.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
[C-]#[N+]c1ccc(C(=O)Nc2cc(F)c(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1	IC50	'='	901000.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
COc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1	IC50	'='	5350000.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
C[C@@]1(c2cc(Nc3nccc4cc(Cl)cnc34)cc(F)c2F)C[C@@H](C(F)(F)F)OC(N)=N1	IC50	'='	104000.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
COc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)c(C)n1	IC50	'>'	400000.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(NC(=O)c4ccccc4)=N3)c2)cn1	IC50	'>'	400000.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1	IC50	'>'	400000.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
[C-]#[N+]c1cnc2c(Nc3ccc(F)c([C@]4(CF)C[C@@H](C(F)(F)F)OC(N)=N4)c3)ncnc2c1	IC50	'>'	400000.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1ccccc1	IC50	'>'	10000.0	nM	Inhibition of human Cathepsin D using fluorogenic substrate by FRET-based assay
CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)CC(C)C)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)OC	IC50	'='	160.0	nM	In-Vitro Fluorescence Assay: In order to identify modulators of cathepsin D activity, a continuous enzymatic test was carried out with a synthetic peptide which carries a fluorescent group (MCA=(7-methoxycoumarin-4-yl)acetyl) which is quenched by energy transfer from a Dpn (2,4 dinitrophenyl) group on the same molecule, in Greiner 384-well nb microtitre plates. Cleavage of the peptidic substrate by cathepsin D causes an increase in the fluorescence intensity. In order to determine the efficacy of substances, the time-dependent increase in the fluorescence intensity in the presence of the substance was compared with the time-dependent increase in fluorescence in the absence of substances. The reference substance used was pepstatin A (Sigma-Aldrich). The substrate used was MCAGKPILFFRLK(Dnp)d-R-NH2 (Enzo Life Sciences, Lorrach). The enzyme employed was cathepsin D isolated from the human liver (Sigma-Aldrich) in a final concentration of 1.4 nM. The test was carried out in 100 mM sodium acetate buffer, 1.25% (v/v) of DMSO, 0.25% (w/v) of Chaps, pH 5.5. 2 ul of each substance solution with serially diluted substance concentration were added to in each case 4 ul of cathepsin D solution and incubated at room temperature for 10 min. The reaction was started by addition of 2 ul of substrate solution (final concentration 5 uM). After carrying out a starting-point fluorescence measurement (excitation wavelength 340 nm/emission wavelength 450 nm) using an Envision multilabel reader (Perkin Elmer), the reaction was incubated at room temperature for 60 min. The amount of peptide fragment cleaved off during the reaction time was subsequently measured by determination of the increase in the fluorescence intensity at 450 nm (excitation wavelength 340 nm).
CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)CC(C)C)C(C)(C)C)C(=O)N[C@H](C(=O)OC)C(C)C	IC50	'='	120.0	nM	In-Vitro Fluorescence Assay: In order to identify modulators of cathepsin D activity, a continuous enzymatic test was carried out with a synthetic peptide which carries a fluorescent group (MCA=(7-methoxycoumarin-4-yl)acetyl) which is quenched by energy transfer from a Dpn (2,4 dinitrophenyl) group on the same molecule, in Greiner 384-well nb microtitre plates. Cleavage of the peptidic substrate by cathepsin D causes an increase in the fluorescence intensity. In order to determine the efficacy of substances, the time-dependent increase in the fluorescence intensity in the presence of the substance was compared with the time-dependent increase in fluorescence in the absence of substances. The reference substance used was pepstatin A (Sigma-Aldrich). The substrate used was MCAGKPILFFRLK(Dnp)d-R-NH2 (Enzo Life Sciences, Lorrach). The enzyme employed was cathepsin D isolated from the human liver (Sigma-Aldrich) in a final concentration of 1.4 nM. The test was carried out in 100 mM sodium acetate buffer, 1.25% (v/v) of DMSO, 0.25% (w/v) of Chaps, pH 5.5. 2 ul of each substance solution with serially diluted substance concentration were added to in each case 4 ul of cathepsin D solution and incubated at room temperature for 10 min. The reaction was started by addition of 2 ul of substrate solution (final concentration 5 uM). After carrying out a starting-point fluorescence measurement (excitation wavelength 340 nm/emission wavelength 450 nm) using an Envision multilabel reader (Perkin Elmer), the reaction was incubated at room temperature for 60 min. The amount of peptide fragment cleaved off during the reaction time was subsequently measured by determination of the increase in the fluorescence intensity at 450 nm (excitation wavelength 340 nm).
CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CC(C)C)C(C)C)C(=O)N[C@H](C(=O)O)C(C)C	IC50	'='	4.1	nM	In-Vitro Fluorescence Assay: In order to identify modulators of cathepsin D activity, a continuous enzymatic test was carried out with a synthetic peptide which carries a fluorescent group (MCA=(7-methoxycoumarin-4-yl)acetyl) which is quenched by energy transfer from a Dpn (2,4 dinitrophenyl) group on the same molecule, in Greiner 384-well nb microtitre plates. Cleavage of the peptidic substrate by cathepsin D causes an increase in the fluorescence intensity. In order to determine the efficacy of substances, the time-dependent increase in the fluorescence intensity in the presence of the substance was compared with the time-dependent increase in fluorescence in the absence of substances. The reference substance used was pepstatin A (Sigma-Aldrich). The substrate used was MCAGKPILFFRLK(Dnp)d-R-NH2 (Enzo Life Sciences, Lorrach). The enzyme employed was cathepsin D isolated from the human liver (Sigma-Aldrich) in a final concentration of 1.4 nM. The test was carried out in 100 mM sodium acetate buffer, 1.25% (v/v) of DMSO, 0.25% (w/v) of Chaps, pH 5.5. 2 ul of each substance solution with serially diluted substance concentration were added to in each case 4 ul of cathepsin D solution and incubated at room temperature for 10 min. The reaction was started by addition of 2 ul of substrate solution (final concentration 5 uM). After carrying out a starting-point fluorescence measurement (excitation wavelength 340 nm/emission wavelength 450 nm) using an Envision multilabel reader (Perkin Elmer), the reaction was incubated at room temperature for 60 min. The amount of peptide fragment cleaved off during the reaction time was subsequently measured by determination of the increase in the fluorescence intensity at 450 nm (excitation wavelength 340 nm).
CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CC(C)C)C(C)C)C(=O)N[C@H](CO)C(C)C	IC50	'='	3.6	nM	In-Vitro Fluorescence Assay: In order to identify modulators of cathepsin D activity, a continuous enzymatic test was carried out with a synthetic peptide which carries a fluorescent group (MCA=(7-methoxycoumarin-4-yl)acetyl) which is quenched by energy transfer from a Dpn (2,4 dinitrophenyl) group on the same molecule, in Greiner 384-well nb microtitre plates. Cleavage of the peptidic substrate by cathepsin D causes an increase in the fluorescence intensity. In order to determine the efficacy of substances, the time-dependent increase in the fluorescence intensity in the presence of the substance was compared with the time-dependent increase in fluorescence in the absence of substances. The reference substance used was pepstatin A (Sigma-Aldrich). The substrate used was MCAGKPILFFRLK(Dnp)d-R-NH2 (Enzo Life Sciences, Lorrach). The enzyme employed was cathepsin D isolated from the human liver (Sigma-Aldrich) in a final concentration of 1.4 nM. The test was carried out in 100 mM sodium acetate buffer, 1.25% (v/v) of DMSO, 0.25% (w/v) of Chaps, pH 5.5. 2 ul of each substance solution with serially diluted substance concentration were added to in each case 4 ul of cathepsin D solution and incubated at room temperature for 10 min. The reaction was started by addition of 2 ul of substrate solution (final concentration 5 uM). After carrying out a starting-point fluorescence measurement (excitation wavelength 340 nm/emission wavelength 450 nm) using an Envision multilabel reader (Perkin Elmer), the reaction was incubated at room temperature for 60 min. The amount of peptide fragment cleaved off during the reaction time was subsequently measured by determination of the increase in the fluorescence intensity at 450 nm (excitation wavelength 340 nm).
COc1ccc(C(=O)Nc2ccc3c(c2)[C@@]2(CCOC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)nc1	IC50	'='	184000.0	nM	Fluorescence Resonance Energy Transfer (FRET) Assay: Recombinant CathepsinD was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The CathepsinD enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for CathepsinD) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site.
NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(F)cn3)ccc1Oc1c2cc(-c2cncc(F)c2)nc1F	IC50	'='	400000.0	nM	Fluorescence Resonance Energy Transfer (FRET) Assay: Recombinant CathepsinD was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The CathepsinD enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for CathepsinD) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site.
COc1nc(C2=CCOCC2)cc2c1Oc1ccc(NC(=O)c3ccc(Cl)cn3)cc1C21CCOC(N)=N1	IC50	'='	400000.0	nM	Fluorescence Resonance Energy Transfer (FRET) Assay: Recombinant CathepsinD was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The CathepsinD enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for CathepsinD) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site.
C[C@@]1(c2cc(Nc3ncnc4cc(C#N)cnc34)cnc2F)C[C@@H](C(F)(F)F)OC(N)=N1	IC50	'>'	400000.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
NC1=N[C@](CF)(c2cc(Oc3cc(Br)ccn3)ccc2F)C[C@@H](C(F)(F)F)O1	IC50	'='	2140000.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
NC1=N[C@](CF)(c2cc(Oc3ncc(Cl)cc3F)ccc2F)C[C@@H](C(F)(F)F)O1	IC50	'>'	400000.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1	IC50	'>'	400000.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
NC1=N[C@](CF)(c2cc(Nc3nccc4nc(C(F)(F)F)cnc34)ccc2F)C[C@@H](C(F)(F)F)O1	IC50	'>'	14800.0	nM	In Vitro Enzymatic Cathepsin D FRET Assay: Recombinant Cat D was expressed in CHO cells. The assay buffer for CathepsinD is 0.05 M citrate pH 3.5, 10% DMSO final, 5 mM CHAPS. The Cat D enzyme (9 nM) is pre-incubated for one hour with inhibitors, typically in about 1 uL of DMSO according to a serial dilution, is added thereto. The assays are effectively started by the addition of different FRET substrates (20 nM for Cat D) and the combination is incubated for one hour. The FRET assay is terminated with by addition of Tris buffer, which raises the pH to neutrality, and the fluorescence is determined. The FRET substrate is a peptide with commercially available fluorophore and quencher, on opposite sides of the BACE cleavage site. The Cat D substrate peptide sequence is based on sequence #1 of Table 1 from Gulnik et al. FEBS Letters v413 p 379-384 1997. Proteolytic cleavage of the FRET substrate releases quenching of fluorescence (Cat D excitation 500 nm and emission 580 nm).
