"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"	"Standard Text Value"	"Value"
"CHEMBL121807"	""	"None"	"307.40"	"0"	"3.52"	"15"	"CC(C)CC(C(=O)NCC#N)c1cncc(-c2ccccc2)c1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL885069"	"In vitro inhibitory activity against human cathepsin S, using 2 uM of Z -Leu-Arg-AMC as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145055"	"1"	"Scientific Literature"	"J Med Chem"	"2003"	"None"	""	""	""	"10000.0"
"CHEMBL1091326"	""	"None"	"656.80"	"1"	"3.20"	"5"	"CNC(=O)CSc1cc(-c2nn(CCCN3CCC(N4CCCC4=O)CC3)c3c2CN(S(C)(=O)=O)CC3)ccc1C(F)(F)F"	"IC50"	"'='"	"1150.0"	"nM"	"5.94"	""	""	"UO_0000065"	"9.04"	"0.18"	"2.74"	"5.51"	"0"	"CHEMBL1103448"	"Inhibition of human recombinant cathepsin S expressed in baculovirus expression sytem after 15 mins by FRET assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156275"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"1.15"
"CHEMBL1091327"	""	"None"	"710.89"	"1"	"4.47"	"8"	"CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCCCC4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1"	"IC50"	"'='"	"70.0"	"nM"	"7.16"	""	""	"UO_0000065"	"10.06"	"0.20"	"2.68"	"7.22"	"0"	"CHEMBL1103448"	"Inhibition of human recombinant cathepsin S expressed in baculovirus expression sytem after 15 mins by FRET assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156275"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"0.07"
"CHEMBL1090986"	""	"None"	"628.76"	"1"	"4.56"	"29, racemic"	"O=C(CSc1cc(-c2nn(CC(O)CN3CCC(c4ccccn4)CC3)c3c2CNCC3)ccc1C(F)(F)F)N1CCCC1"	"IC50"	"'='"	"60.0"	"nM"	"7.22"	""	""	"UO_0000065"	"11.49"	"0.22"	"2.66"	"8.35"	"0"	"CHEMBL1103448"	"Inhibition of human recombinant cathepsin S expressed in baculovirus expression sytem after 15 mins by FRET assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156275"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"0.06"
"CHEMBL1091325"	""	"None"	"725.90"	"1"	"3.23"	"14"	"CN1CCN(C(=O)CSc2cc(-c3nn(CCCN4CCC(N5CCCC5=O)CC4)c4c3CN(S(C)(=O)=O)CC4)ccc2C(F)(F)F)CC1"	"IC50"	"'='"	"110.0"	"nM"	"6.96"	""	""	"UO_0000065"	"9.59"	"0.19"	"3.73"	"6.80"	"0"	"CHEMBL1103449"	"Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10li after 24 hrs by Western blot analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"JY"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156275"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"CHEMBL3308061"	""	""	""	"0.11"
"CHEMBL1090999"	""	"None"	"751.89"	"1"	"4.09"	"16,, racemic"	"COc1ccccc1C1CCN(CC(O)Cn2nc(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCOCC4)c3)c3c2CCN(S(C)(=O)=O)C3)CC1"	"IC50"	"'='"	"190.0"	"nM"	"6.72"	""	""	"UO_0000065"	"8.94"	"0.18"	"2.63"	"5.72"	"0"	"CHEMBL1103449"	"Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10li after 24 hrs by Western blot analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"JY"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156275"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"CHEMBL3308061"	""	""	""	"0.19"
"CHEMBL1089608"	""	"None"	"675.86"	"2"	"5.04"	"31"	"CC(C)S(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2C[C@@H](O)CN2CCCCC2)C1"	"IC50"	"'='"	"350.0"	"nM"	"6.46"	""	""	"UO_0000065"	"9.55"	"0.20"	"1.42"	"7.88"	"0"	"CHEMBL1103405"	"Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156272"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"0.35"
"CHEMBL2207166"	""	"None"	"353.43"	"0"	"2.08"	"SI, R12C1"	"Cn1nccc1C(=O)N[C@H](c1cn(C2(C#N)CC2)nn1)C1CCCCC1"	"IC50"	"'='"	"18.0"	"nM"	"7.75"	""	""	"UO_0000065"	"21.91"	"0.41"	"5.66"	"7.64"	"0"	"CHEMBL2213246"	"Inhibition of cathepsin S using FR-aminoluciferin as substrate preincubated for 15 mins before substrate addition measured after 1 hr by luminescence assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2203003"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2012"	"None"	""	""	""	"18.0"
"CHEMBL2207159"	""	"None"	"383.88"	"0"	"4.00"	"SI, R5C1"	"N#CC1(n2cc([C@@H](NC(=O)c3cccc(Cl)c3)C3CCCCC3)nn2)CC1"	"IC50"	"'='"	"5.7"	"nM"	"8.24"	""	""	"UO_0000065"	"21.48"	"0.42"	"4.24"	"9.86"	"0"	"CHEMBL2213246"	"Inhibition of cathepsin S using FR-aminoluciferin as substrate preincubated for 15 mins before substrate addition measured after 1 hr by luminescence assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2203003"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2012"	"None"	""	""	""	"5.7"
"CHEMBL133508"	""	"None"	"413.52"	"0"	"4.24"	"11"	"Cc1cccc(C[C@H](Nc2ccccc2)C(=O)N[C@H](C#N)COCc2ccccc2)c1"	"IC50"	"'='"	"1200.0"	"nM"	"5.92"	""	""	"UO_0000065"	"14.32"	"0.26"	"1.68"	"7.98"	"0"	"CHEMBL658352"	"Inhibitory activity against cathepsin S (catS)"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1136448"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2003"	"None"	""	""	""	"1200.0"
"CHEMBL237113"	""	"None"	"565.64"	"2"	"5.20"	"24"	"CC(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(c3c[nH]c4ccccc34)CC2)C1"	"IC50"	"'='"	"72.0"	"nM"	"7.14"	""	""	"UO_0000065"	"12.63"	"0.24"	"1.94"	"9.23"	"0"	"CHEMBL899800"	"Inhibition of human cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1137473"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"72.0"
"CHEMBL201461"	""	"None"	"633.69"	"1"	"3.14"	"3"	"CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(N3C(=O)COc4ccccc43)CC2)C1"	"IC50"	"'='"	"10.0"	"nM"	"8.00"	""	""	"UO_0000065"	"12.62"	"0.25"	"4.86"	"7.39"	"0"	"CHEMBL899800"	"Inhibition of human cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1137473"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"10.0"
"CHEMBL251569"	""	"None"	"416.57"	"0"	"3.69"	"5u"	"CN1CCN(Cc2ccc(Cc3cc4cnc(C#N)nc4n3CC(C)(C)C)cc2)CC1"	"IC50"	"'>'"	"1000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL924504"	"Inhibition of cathepsin S by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140545"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"1000.0"
"CHEMBL437501"	""	"None"	"481.54"	"0"	"4.00"	"L-873724"	"CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC#N"	"IC50"	"'='"	"178.0"	"nM"	"6.75"	""	""	"UO_0000065"	"14.02"	"0.28"	"2.75"	"6.81"	"1"	"CHEMBL923075"	"Inhibition of human cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140679"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"178.0"
"CHEMBL336115"	""	"None"	"515.57"	"1"	"3.73"	"15"	"COC(=O)c1cccc(N[C@@H](Cc2cccc(C)c2)C(=O)N[C@H](C#N)COCc2cccc(C(=O)O)c2)c1"	"IC50"	"'='"	"710.0"	"nM"	"6.15"	""	""	"UO_0000065"	"11.93"	"0.22"	"2.42"	"4.46"	"0"	"CHEMBL658352"	"Inhibitory activity against cathepsin S (catS)"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1136448"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2003"	"None"	""	""	""	"710.0"
"CHEMBL562325"	""	"None"	"369.85"	"0"	"2.94"	"12"	"Cc1cccc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)c1C"	"IC50"	"'='"	"1995.26"	"nM"	"5.70"	""	""	"UO_0000065"	"15.41"	"0.30"	"2.76"	"6.95"	"0"	"CHEMBL1058863"	"Inhibition of cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1152364"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""	"5.7"
"CHEMBL551121"	""	"None"	"391.86"	"0"	"3.47"	"14"	"N#CCNC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)c1cccc2ccccc12"	"IC50"	"'='"	"3162.28"	"nM"	"5.50"	""	""	"UO_0000065"	"14.04"	"0.27"	"2.03"	"6.71"	"0"	"CHEMBL1058863"	"Inhibition of cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1152364"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""	"5.5"
"CHEMBL556421"	""	"None"	"359.82"	"0"	"1.36"	"18"	"Cc1nn(C)cc1C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N"	"IC50"	"'='"	"1258.93"	"nM"	"5.90"	""	""	"UO_0000065"	"16.40"	"0.32"	"4.54"	"5.91"	"0"	"CHEMBL1058863"	"Inhibition of cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1152364"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""	"5.9"
"CHEMBL564626"	""	"None"	"375.39"	"0"	"1.72"	"26"	"N#CCNC(=O)[C@H](Cc1cccc(-c2nnco2)c1)NC(=O)c1ccccc1"	"IC50"	"'='"	"19.95"	"nM"	"7.70"	""	""	"UO_0000065"	"20.51"	"0.38"	"5.98"	"6.37"	"0"	"CHEMBL1062476"	"Inhibition of cathepsin S assessed as inhibition of fluorogenic substrate cleavage"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1153482"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""	"7.7"
"CHEMBL1093955"	""	"None"	"773.00"	"2"	"6.34"	"22"	"CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(c5ccccc5)CC4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1"	"IC50"	"'='"	"200.0"	"nM"	"6.70"	""	""	"UO_0000065"	"8.67"	"0.17"	"0.36"	"8.17"	"0"	"CHEMBL1103403"	"Inhibition of human cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156271"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"0.2"
"CHEMBL1093960"	""	"None"	"615.79"	"1"	"4.19"	"27"	"CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCCCC4)c3)nn2CCCN2CCOCC2)C1"	"IC50"	"'='"	"810.0"	"nM"	"6.09"	""	""	"UO_0000065"	"9.89"	"0.20"	"1.90"	"8.59"	"0"	"CHEMBL1103403"	"Inhibition of human cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156271"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"0.81"
"CHEMBL1076795"	""	"None"	"656.84"	"1"	"4.02"	"15"	"CN(C)CCSc1cc(-c2nn(CCCN3CCC(N4CCCC4=O)CC3)c3c2CN(S(C)(=O)=O)CC3)ccc1C(F)(F)F"	"IC50"	""	""	""	""	""	"Not Determined"	""	""	""	""	""	"0"	"CHEMBL1103404"	"Inhibition of cathepsin S in human JY cells assessed as inhibition of invariant chain degradation"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"JY"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156271"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"CHEMBL3308061"	""	""	""	""
"CHEMBL1089295"	""	"None"	"647.81"	"1"	"4.26"	"rac, 23"	"CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2CC(O)CN2CCCCC2)C1"	"IC50"	"'='"	"149.0"	"nM"	"6.83"	""	""	"UO_0000065"	"10.54"	"0.22"	"2.57"	"8.33"	"0"	"CHEMBL1103405"	"Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156272"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"0.149"
"CHEMBL1091438"	""	"None"	"569.71"	"1"	"4.59"	"29"	"OC(CN1CCCCC1)Cn1nc(-c2ccc(C(F)(F)F)c(SCCN3CCC(F)CC3)c2)c2c1CCNC2"	"IC50"	"'='"	"9600.0"	"nM"	"5.02"	""	""	"UO_0000065"	"8.81"	"0.18"	"0.43"	"8.87"	"0"	"CHEMBL1103405"	"Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156272"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"9.6"
"CHEMBL1091332"	""	"None"	"724.92"	"1"	"4.71"	"12"	"CC1CCN(C(=O)CSc2cc(-c3nn(CCCN4CCC(N5CCCC5=O)CC4)c4c3CN(S(C)(=O)=O)CC4)ccc2C(F)(F)F)CC1"	"IC50"	"'='"	"210.0"	"nM"	"6.68"	""	""	"UO_0000065"	"9.21"	"0.19"	"1.97"	"6.74"	"0"	"CHEMBL1103448"	"Inhibition of human recombinant cathepsin S expressed in baculovirus expression sytem after 15 mins by FRET assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156275"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"0.21"
"CHEMBL1091331"	""	"None"	"712.86"	"1"	"3.05"	"11,racemic"	"CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCC(O)C4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1"	"IC50"	"'='"	"520.0"	"nM"	"6.28"	""	""	"UO_0000065"	"8.82"	"0.18"	"3.23"	"5.27"	"0"	"CHEMBL1103449"	"Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10li after 24 hrs by Western blot analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"JY"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156275"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"CHEMBL3308061"	""	""	""	"0.52"
"CHEMBL1090996"	""	"None"	"710.89"	"1"	"4.33"	"21, racemic"	"CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCCC4)c3)nn2CCCN2CCC(C(=O)N3CCCC3)CC2)C1"	"IC50"	"'='"	"280.0"	"nM"	"6.55"	""	""	"UO_0000065"	"9.22"	"0.19"	"2.22"	"6.62"	"0"	"CHEMBL1103449"	"Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10li after 24 hrs by Western blot analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"JY"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156275"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"CHEMBL3308061"	""	""	""	"0.28"
"CHEMBL326093"	""	"None"	"457.51"	"0"	"0.61"	"7"	"O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N2CCS(=O)(=O)[C@@H]12)OCc1ccccc1"	"IC50"	"'='"	"10.0"	"nM"	"8.00"	""	""	"UO_0000065"	"17.49"	"0.34"	"7.39"	"6.56"	"0"	"CHEMBL659926"	"In vitro Inhibitory activity against Cathepsin S cysteine protease by using Cbz-Val-Arg-AMC"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1134986"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2002"	"None"	""	""	""	"0.01"
"CHEMBL114410"	""	"None"	"463.56"	"0"	"1.33"	"11"	"O=C(N[C@@H](CC1CCCCC1)C(=O)N[C@@H]1C(=O)N2CCS(=O)(=O)[C@@H]12)OCc1ccccc1"	"IC50"	"'='"	"0.7"	"nM"	"9.15"	""	""	"UO_0000065"	"19.75"	"0.39"	"7.82"	"7.51"	"0"	"CHEMBL659926"	"In vitro Inhibitory activity against Cathepsin S cysteine protease by using Cbz-Val-Arg-AMC"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1134986"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2002"	"None"	""	""	""	"0.0007"
"CHEMBL3701871"	""	"None"	"519.07"	"1"	"2.52"	"BDBM129693"	"CC1CCCN(C2(C(=O)N3C[C@H](S(=O)(=O)c4ccccc4Cl)C[C@H]3C(=O)NC3(C#N)CC3)CC2)C1"	"IC50"	"'='"	"0.4"	"nM"	"9.40"	""	"261407"	"UO_0000065"	"18.11"	"0.37"	"6.88"	"8.50"	"0"	"CHEMBL3705395"	"Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638772"	"37"	"BindingDB Patent Bioactivity Data"	""	"2014"	"None"	""	""	""	"0.4"
"CHEMBL574369"	""	"None"	"545.15"	"1"	"4.18"	"7"	"CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#CC4CCCCC4)c3)nn2CCCN2CCOCC2)C1"	"IC50"	"'='"	"6700.0"	"nM"	"5.17"	""	""	"UO_0000065"	"9.49"	"0.19"	"0.99"	"7.65"	"0"	"CHEMBL1042337"	"Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1154163"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""	"6.7"
"CHEMBL573191"	""	"None"	"607.10"	"1"	"4.66"	"14"	"CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccccc4C(F)(F)F)c3)nn2CCCN2CCOCC2)C1"	"IC50"	"'='"	"870.0"	"nM"	"6.06"	""	""	"UO_0000065"	"9.98"	"0.20"	"1.40"	"8.96"	"0"	"CHEMBL1042337"	"Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1154163"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""	"0.87"
"CHEMBL1079099"	""	"None"	"291.28"	"0"	"3.99"	"4c"	"CCCc1cc(-c2ccc(C(F)(F)F)cc2)nc(C#N)n1"	"IC50"	"'='"	"1259.0"	"nM"	"5.90"	""	""	"UO_0000065"	"20.26"	"0.38"	"1.91"	"11.90"	"1"	"CHEMBL1212565"	"Inhibition of human recombinant cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208729"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"1259.0"
"CHEMBL1209247"	""	"None"	"265.32"	"0"	"3.17"	"4f"	"CCCc1cc(-c2cccc(C(C)=O)c2)nc(C#N)n1"	"IC50"	"'='"	"447.0"	"nM"	"6.35"	""	""	"UO_0000065"	"23.93"	"0.43"	"3.18"	"9.53"	"0"	"CHEMBL1212565"	"Inhibition of human recombinant cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2954"	"Cathepsin S"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208729"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"447.0"
