"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"	"Standard Text Value"	"Value"
"CHEMBL523336"	""	"None"	"352.87"	"0"	"4.98"	"5a"	"CC(C)(C)CCn1c(Cc2ccc(Cl)cc2)cc2cnc(C#N)nc21"	"IC50"	"'<'"	"1.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1009449"	"Inhibition of human recombinant cathepsin K by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1155066"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""	""	""	"1.0"
"CHEMBL1208849"	""	"None"	"403.41"	"0"	"3.95"	"20"	"CCOc1ccc(-c2cc3c(ncn3CCN(C)C)c(C#N)n2)cc1C(F)(F)F"	"IC50"	"'='"	"447.0"	"nM"	"6.35"	""	""	"UO_0000065"	"15.74"	"0.30"	"2.40"	"9.48"	"0"	"CHEMBL1211789"	"Inhibition of human cathepsin K by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208745"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"447.0"
"CHEMBL1209085"	""	"None"	"444.42"	"0"	"2.34"	"43"	"Cn1cnc2c(C#N)nc(-c3ccc(OCCN4CCNC(=O)C4)c(C(F)(F)F)c3)cc21"	"IC50"	"'='"	"1175.0"	"nM"	"5.93"	""	""	"UO_0000065"	"13.34"	"0.25"	"3.59"	"6.17"	"0"	"CHEMBL1211789"	"Inhibition of human cathepsin K by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208745"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"1175.0"
"CHEMBL2163587"	""	"None"	"420.51"	"0"	"3.04"	"34, AZD-4996"	"COc1cccc2c3c([nH]c12)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3"	"IC50"	"'<'"	"1.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2168708"	"Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2163205"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""	""	""	"0.001"
"CHEMBL2164689"	""	"None"	"458.48"	"0"	"4.05"	"25"	"N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(C(F)(F)F)cc4c3C2)CC1"	"IC50"	"'='"	"42.0"	"nM"	"7.38"	""	""	"UO_0000065"	"16.09"	"0.31"	"3.33"	"8.29"	"0"	"CHEMBL2168708"	"Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2163205"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""	""	""	"0.042"
"CHEMBL249915"	""	"None"	"407.39"	"0"	"1.60"	"6"	"CS(=O)(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1"	"IC50"	"'='"	"405.0"	"nM"	"6.39"	""	""	"UO_0000065"	"15.69"	"0.32"	"4.79"	"6.45"	"0"	"CHEMBL923076"	"Inhibition of human cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140679"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"405.0"
"CHEMBL400395"	""	"None"	"446.53"	"0"	"3.66"	"20"	"CC(C)(C)Cn1c(CN2C(=O)C3(CCNCC3)c3cc(F)ccc32)cc2cnc(C#N)nc21"	"IC50"	"'='"	"1.7"	"nM"	"8.77"	""	""	"UO_0000065"	"19.64"	"0.36"	"5.11"	"10.10"	"0"	"CHEMBL924502"	"Inhibition of cathepsin K by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140545"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"1.7"
"CHEMBL437579"	""	"None"	"529.53"	"1"	"4.05"	"18"	"CC(C)(c1ccc(F)cc1)S(=O)(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL923076"	"Inhibition of human cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140679"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"10000.0"
"CHEMBL201733"	""	"None"	"398.51"	"0"	"1.31"	"25c"	"CS(=O)(=O)c1ccc(S(=O)(=O)C[C@@H]2CCCC[C@H]2C(=O)NCC#N)cc1"	"IC50"	""	""	""	""	""	"Not Determined"	""	""	""	""	""	"0"	"CHEMBL864075"	"Inhibitory activity against human Cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1149395"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""	""	""
"CHEMBL203941"	""	"None"	"432.56"	"1"	"5.38"	"12"	"COc1ccc(NCCNC(=O)C(CC(C)C)Oc2ccccc2-c2ccccc2)cc1"	"IC50"	"'='"	"1200.0"	"nM"	"5.92"	""	""	"UO_0000065"	"13.69"	"0.25"	"0.54"	"9.94"	"0"	"CHEMBL865586"	"Inhibitory activity against recombinant human Cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139659"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""	""	"1.2"
"CHEMBL204509"	""	"None"	"587.67"	"2"	"5.31"	"2s"	"CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)Oc2ccc3ccccc3c2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1"	"IC50"	"'='"	"58.0"	"nM"	"7.24"	""	""	"UO_0000065"	"12.31"	"0.23"	"1.93"	"5.52"	"0"	"CHEMBL866588"	"Inhibition of recombinant human cathepsin K by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146061"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""	""	"58.0"
"CHEMBL383238"	""	"None"	"551.64"	"1"	"4.29"	"2h"	"CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)OCc2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1"	"IC50"	"'='"	"24.0"	"nM"	"7.62"	""	""	"UO_0000065"	"13.81"	"0.26"	"3.33"	"5.81"	"0"	"CHEMBL866588"	"Inhibition of recombinant human cathepsin K by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146061"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""	""	"24.0"
"CHEMBL372979"	""	"None"	"406.25"	"0"	"3.70"	"6"	"CC(C)C[C@H](NC(c1ccc(Br)cc1)C(F)(F)F)C(=O)NCC#N"	"IC50"	"'='"	"0.9"	"nM"	"9.05"	""	""	"UO_0000065"	"22.27"	"0.51"	"5.35"	"13.93"	"0"	"CHEMBL881501"	"Inhibitory activity against cathepsin K from humanized rabbit enzyme"	"B"	"BAO_0000357"	"single protein format"	"Oryctolagus cuniculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143461"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2005"	"None"	""	""	""	"0.9"
"CHEMBL187687"	""	"None"	"492.66"	"1"	"5.91"	"2k"	"CCCC[C@H](NC(=O)OCC1(CCCc2ccccc2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1"	"IC50"	"'='"	"17.0"	"nM"	"7.77"	""	""	"UO_0000065"	"15.77"	"0.29"	"1.86"	"9.19"	"0"	"CHEMBL830978"	"Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin K in fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1137872"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2004"	"None"	""	""	""	"17.0"
"CHEMBL4740934"	""	"None"	"591.62"	"3"	"5.04"	"37"	"CC(C)OP(=O)(CO[C@H](CO)Cn1sc(NC(=O)OCC2c3ccccc3-c3ccccc32)nc1=O)OC(C)C"	"IC50"	"'='"	"9250.0"	"nM"	"5.03"	""	""	"UO_0000065"	"8.51"	"0.17"	"-0.01"	"3.64"	"0"	"CHEMBL4689298"	"Inhibition of recombinant human Cathepsin K expressed in Pichia pastoris X-33 using Z-Gly-Pro-Arg-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins by fluorescence based microplate reader assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4680348"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2021"	"None"	"TIME = 0.6667 hr"	"INHIBITOR"	""	"9.25"
"CHEMBL205087"	""	"None"	"407.51"	"0"	"3.89"	"5a"	"Cc1ccc(C[C@@H](C#N)NC(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2)cc1"	"IC50"	"'='"	"48.0"	"nM"	"7.32"	""	""	"UO_0000065"	"17.96"	"0.33"	"3.43"	"8.02"	"0"	"CHEMBL870049"	"Inhibition of recombinant human cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1147644"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""	""	"48.0"
"CHEMBL3695335"	""	"None"	"462.58"	"0"	"2.71"	"BDBM138497"	"CS(=O)(=O)c1cc(-c2ccc(C[C@@H](C#N)NC(=O)[C@H]3NC4CCC3CC4)cc2)ccc1C#N"	"IC50"	"'='"	"5300.0"	"nM"	"5.28"	""	"310379"	"UO_0000065"	"11.40"	"0.22"	"2.57"	"4.29"	"1"	"CHEMBL3705403"	"Inhibition Assay: To activate the proenzyme, 5 ul procathepsin K were mixed with 1 ul activation buffer, and incubated at room temperature for 30 min.5 uL test compound (final concentration 0.1 nM to 100 uM) in aqua bidest (containing 4% DMSO, final DMSO concentration 1%) were mixed with 10 uL of Cathepsin K in assay buffer (final concentration 2 ng/uL) and incubated for 10 min. Then 5 uL of substrate in assay buffer (final concentration 12.5 uM) were added. The plates were then incubated at room temperature for 60 min. Then, the reaction was stopped by adding 10 uL of E64 in assay buffer (final concentration 1 uM). The fluorescence in the wells was determined using a Molecular Devices SpectraMax M5 Fluorescence Reader (Ex 360 nm, Em 460 nm).Each assay microtiter plate contains wells with vehicle controls (1% DMSO in bidest) as reference for non-inhibited enzyme activity (100% Ctl; high values) and wells with inhibitor (E64 in bidest+1% DMSO."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638555"	"37"	"BindingDB Patent Bioactivity Data"	""	"2015"	"None"	""	""	""	"5300.0"
"CHEMBL363950"	""	"None"	"448.61"	"0"	"4.69"	"35"	"CCCC[C@H](NC(=O)OCC1(CC)CCC1)C(=O)C(=O)Nc1ccnn1CCC(C)(C)C"	"IC50"	"'='"	"71.0"	"nM"	"7.15"	""	""	"UO_0000065"	"15.94"	"0.31"	"2.46"	"6.99"	"0"	"CHEMBL826967"	"Inhibitory potency against human Cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1138774"	"1"	"Scientific Literature"	"J Med Chem"	"2004"	"None"	""	""	""	"71.0"
"CHEMBL2172006"	""	"None"	"368.48"	"0"	"2.17"	"30"	"C[C@@H]1CN(c2ccccc2)CCN1C(=O)[C@@H]1CCCC[C@H]1C(=O)NCC#N"	"IC50"	"'='"	"6.0"	"nM"	"8.22"	""	""	"UO_0000065"	"22.31"	"0.42"	"6.05"	"10.76"	"0"	"CHEMBL2175124"	"Inhibition of human recombinant cathepsin-k using Z-Phe-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2169826"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""	""	""	"0.006"
"CHEMBL2172007"	""	"None"	"394.52"	"0"	"2.70"	"29"	"C[C@@H]1CN(c2ccccc2)CCN1C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1"	"IC50"	"'='"	"11.0"	"nM"	"7.96"	""	""	"UO_0000065"	"20.17"	"0.37"	"5.26"	"10.41"	"0"	"CHEMBL2175124"	"Inhibition of human recombinant cathepsin-k using Z-Phe-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2169826"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""	""	""	"0.011"
"CHEMBL2171997"	""	"None"	"486.64"	"0"	"2.49"	"26"	"C[C@@H]1CN(c2ccc(S(C)(=O)=O)cc2)C[C@H](C)N1C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1"	"IC50"	"'='"	"211.0"	"nM"	"6.68"	""	""	"UO_0000065"	"13.72"	"0.27"	"4.19"	"6.04"	"0"	"CHEMBL2175124"	"Inhibition of human recombinant cathepsin-k using Z-Phe-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2169826"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""	""	""	"0.211"
"CHEMBL2171995"	""	"None"	"472.61"	"0"	"2.11"	"24"	"C[C@@H]1CN(c2ccc(S(C)(=O)=O)cc2)CCN1C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1"	"IC50"	"'='"	"12.0"	"nM"	"7.92"	""	""	"UO_0000065"	"16.76"	"0.33"	"5.81"	"7.16"	"0"	"CHEMBL2175124"	"Inhibition of human recombinant cathepsin-k using Z-Phe-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2169826"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""	""	""	"0.012"
"CHEMBL1077004"	""	"None"	"613.76"	"2"	"6.43"	"40"	"CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)OCc2ccc(-c3ccccc3)cc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1"	"IC50"	"'='"	"2.089"	"nM"	"8.68"	""	""	"UO_0000065"	"14.14"	"0.26"	"2.25"	"7.61"	"0"	"CHEMBL1115812"	"Inhibition of human cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1154815"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2010"	"None"	""	""	""	"8.68"
"CHEMBL366268"	""	"None"	"464.61"	"1"	"5.13"	"52"	"CCCC[C@H](NC(=O)OCC1(Cc2ccccc2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1"	"IC50"	"'='"	"8.511"	"nM"	"8.07"	""	""	"UO_0000065"	"17.37"	"0.32"	"2.94"	"9.55"	"1"	"CHEMBL1115812"	"Inhibition of human cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1154815"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2010"	"None"	""	""	""	"8.07"
"CHEMBL1087934"	""	"None"	"545.61"	"1"	"3.08"	"58"	"CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(F)cc2)o1)C(C)(C)C)C(=O)C(=O)N[C@H]1CCCNC1=O"	"IC50"	"'='"	"0.6457"	"nM"	"9.19"	""	""	"UO_0000065"	"16.84"	"0.32"	"6.11"	"6.03"	"0"	"CHEMBL1115812"	"Inhibition of human cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1154815"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2010"	"None"	""	""	""	"9.19"
"CHEMBL252382"	""	"None"	"571.67"	"2"	"5.62"	"15"	"CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)N[C@@H](C#N)Cc1ccccc1"	"IC50"	"'='"	"5.1"	"nM"	"8.29"	""	""	"UO_0000065"	"14.51"	"0.28"	"2.67"	"8.37"	"0"	"CHEMBL945079"	"Inhibition of humanized rabbit cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1141480"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""	""	""	"5.1"
"CHEMBL206561"	""	"None"	"445.61"	"1"	"5.81"	"34"	"COc1ccc(NC[C@H](C)NC(=O)[C@H](CC(C)C)Nc2cccc(-c3ccccc3)c2)cc1"	"IC50"	"'='"	"10.0"	"nM"	"8.00"	""	""	"UO_0000065"	"17.95"	"0.33"	"2.19"	"12.82"	"0"	"CHEMBL865586"	"Inhibitory activity against recombinant human Cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139659"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""	""	"10.0"
"CHEMBL204006"	""	"None"	"485.67"	"1"	"6.87"	"32"	"CCC[C@@H](CNc1ccc(OC)cc1)NC(=O)C1(Nc2cccc(-c3ccccc3)c2)CCCCC1"	"IC50"	"'='"	"3.9"	"nM"	"8.41"	""	""	"UO_0000065"	"17.31"	"0.32"	"1.54"	"13.48"	"0"	"CHEMBL865586"	"Inhibitory activity against recombinant human Cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139659"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""	""	"3.9"
"CHEMBL563517"	""	"None"	"385.43"	"0"	"2.12"	"22"	"N#CCNC(=O)[C@H](Cc1cccc(-c2ccnnc2)c1)NC(=O)c1ccccc1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1062475"	"Inhibition of cathepsin K assessed as inhibition of fluorogenic substrate cleavage"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1153482"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""	"5.0"
"CHEMBL456755"	""	"None"	"399.45"	"0"	"3.56"	"8d"	"N#Cc1ncc(C(=O)NCCc2ccccc2)c(NCC2CCC(F)(F)CC2)n1"	"IC50"	"'='"	"130.0"	"nM"	"6.89"	""	""	"UO_0000065"	"17.24"	"0.32"	"3.33"	"7.59"	"0"	"CHEMBL997029"	"Inhibition of human recombinant cathepsin K by fluorometric assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156562"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""	""	""	"130.0"
"CHEMBL207827"	""	"None"	"432.52"	"0"	"3.54"	"16e"	"CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@H](C#N)COCc1ccccc1"	"IC50"	"'<'"	"1.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL870049"	"Inhibition of recombinant human cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1147644"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""	""	"1.0"
"CHEMBL207560"	""	"None"	"492.62"	"0"	"1.96"	"16b"	"CC(C)C[C@H](NC(=O)CN1CCN(c2ccncc2)CC1)C(=O)N[C@H](C#N)COCc1ccccc1"	"IC50"	"'='"	"9.0"	"nM"	"8.05"	""	""	"UO_0000065"	"16.33"	"0.31"	"6.09"	"7.28"	"0"	"CHEMBL870049"	"Inhibition of recombinant human cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1147644"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""	""	"9.0"
"CHEMBL206006"	""	"None"	"423.51"	"0"	"3.55"	"5h"	"CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C#N)COCc1ccccc1"	"IC50"	"'='"	"9.0"	"nM"	"8.05"	""	""	"UO_0000065"	"19.00"	"0.35"	"4.50"	"8.01"	"0"	"CHEMBL870049"	"Inhibition of recombinant human cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1147644"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""	""	"9.0"
"CHEMBL206169"	""	"None"	"307.36"	"0"	"2.75"	"9"	"CCCC[C@H](N[C@@H](CC(C)C)C(=O)NCC#N)C(F)(F)F"	"IC50"	"'='"	"391.0"	"nM"	"6.41"	""	""	"UO_0000065"	"20.85"	"0.42"	"3.66"	"9.87"	"0"	"CHEMBL864424"	"Inhibition of humanized rabbit Cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146103"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""	""	"391.0"
"CHEMBL205504"	""	"None"	"439.43"	"0"	"4.88"	"16"	"CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(F)c(F)c2)cc1)C(F)(F)F)C(=O)NCC#N"	"IC50"	"'='"	"1.1"	"nM"	"8.96"	""	""	"UO_0000065"	"20.39"	"0.39"	"4.08"	"13.80"	"0"	"CHEMBL864424"	"Inhibition of humanized rabbit Cathepsin K"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL268"	"Cathepsin K"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146103"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""	""	"1.1"
