"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"	"Standard Text Value"	"Value"
"CHEMBL121801"	""	"None"	"418.59"	"0"	"4.26"	"28e"	"CC[C@H](C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(C)CC3)cc2)c1"	"IC50"	"'='"	"5788.0"	"nM"	"5.24"	""	""	"UO_0000065"	"12.51"	"0.23"	"0.98"	"8.82"	"0"	"CHEMBL657287"	"In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145055"	"1"	"Scientific Literature"	"J Med Chem"	"2003"	"None"	""	""	""	"5788.0"
"CHEMBL122879"	""	"None"	"462.64"	"0"	"4.02"	"13"	"CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(CC(C)(C)O)CC3)cc2)c1"	"IC50"	"'='"	"6369.0"	"nM"	"5.20"	""	""	"UO_0000065"	"11.23"	"0.21"	"1.18"	"6.53"	"0"	"CHEMBL657287"	"In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145055"	"1"	"Scientific Literature"	"J Med Chem"	"2003"	"None"	""	""	""	"6369.0"
"CHEMBL4533469"	""	"None"	"370.40"	"0"	"-0.08"	"CA-030"	"CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)O)[C@@H](C)CC"	"IC50"	"'='"	"2.28"	"nM"	"8.64"	""	""	"UO_0000065"	"23.33"	"0.45"	"8.72"	"6.88"	"0"	"CHEMBL4342529"	"Inhibition of cathepsin B (unknown origin) assessed as reduction in 7-amino-4-methylcoumarin formation using Z-Arg-Arg-MCA as substrate preincubated for 3 mins followed by substrate addition and measured after 10 mins by fluorescence spectrometric method"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4342401"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2019"	"None"	""	""	""	"2.28"
"CHEMBL421457"	""	"None"	"391.52"	"0"	"3.78"	"34"	"CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C3COCCN3)cc2)c1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL657287"	"In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145055"	"1"	"Scientific Literature"	"J Med Chem"	"2003"	"None"	""	""	""	"10000.0"
"CHEMBL141793"	""	"None"	"465.55"	"0"	"3.14"	"Ref 65, Cpd 49; Fig 42, Cpd-5"	"CCCCC(=O)N[C@@H](Cc1cccc(C)c1)C(=O)N[C@H](C#N)COCc1cccc(C(=O)O)c1"	"IC50"	"'<'"	"10.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4342533"	"Inhibition of recombinant human cathepsin B expressed in baculovirus expression system using Z-Arg-Arg-AMC as substrate incubated for 20 mins by fluorescence based assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4342401"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2019"	"None"	""	""	""	"10.0"
"CHEMBL3649412"	""	"None"	"720.67"	"2"	"5.40"	"BDBM122522"	"CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NCc1cccc2ccccc12"	"IC50"	"'='"	"385.5"	"nM"	"6.41"	""	"251310"	"UO_0000065"	"8.90"	"0.18"	"1.01"	"4.94"	"0"	"CHEMBL3707676"	"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638694"	"37"	"BindingDB Patent Bioactivity Data"	""	"2014"	"None"	""	""	""	"385.5"
"CHEMBL3360299"	""	"None"	"613.74"	"1"	"1.24"	"56"	"CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N1Cc2ccccc2C1=O)C(C)(C)C)C(=O)C(=O)NCc1ccc(S(N)(=O)=O)cc1"	"IC50"	"'='"	"3049.0"	"nM"	"5.52"	""	""	"UO_0000065"	"8.99"	"0.18"	"4.28"	"2.98"	"0"	"CHEMBL3374744"	"Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3351248"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"None"	""	""	""	"3049.0"
"CHEMBL3357663"	""	"None"	"371.44"	"0"	"3.08"	"52"	"NC1=N[C@@]2(CS1)c1cc(-c3cccnc3F)ccc1O[C@@H]1CCCO[C@H]12"	"IC50"	"'>'"	"200000.0"	"nM"	""	"Outside typical range"	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3386422"	"Inhibition of cathepsin D purified from human spleen after 1 hr by FRET assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"CHEMBL3559722"	"Spleen"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3352087"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"None"	""	""	""	"200000.0"
"CHEMBL4247983"	""	"None"	"325.38"	"0"	"1.66"	"9b"	"COc1cccc(Nc2nc(C#N)nc(NC3CCNCC3)n2)c1"	"IC50"	"'='"	"10000.0"	"nM"	"5.00"	""	""	"UO_0000065"	"15.37"	"0.28"	"3.34"	"4.64"	"0"	"CHEMBL4234924"	"Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectrofluorimetric method"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4229481"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2018"	"None"	""	""	""	"10.0"
"CHEMBL4240103"	""	"None"	"366.30"	"0"	"2.22"	"7d"	"N#Cc1nc(Nc2cccc(OC(F)(F)F)c2)nc(N2CCOCC2)n1"	"IC50"	"'='"	"74000.0"	"nM"	"4.13"	""	""	"UO_0000065"	"11.28"	"0.22"	"1.91"	"4.29"	"0"	"CHEMBL4234924"	"Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectrofluorimetric method"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4229481"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2018"	"None"	""	""	""	"74.0"
"CHEMBL121807"	""	"None"	"307.40"	"0"	"3.52"	"15"	"CC(C)CC(C(=O)NCC#N)c1cncc(-c2ccccc2)c1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL657287"	"In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145055"	"1"	"Scientific Literature"	"J Med Chem"	"2003"	"None"	""	""	""	"10000.0"
"CHEMBL131760"	""	"None"	"545.68"	"1"	"1.38"	"78"	"CN(C)C(=O)C[C@H](NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)N[C@H]1CN(OCc2ccccc2)C1=O"	"IC50"	"'>'"	"300000.0"	"nM"	""	"Outside typical range"	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL885063"	"Activity against serine protease human liver Cathepsin B (cat-B )"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1130262"	"1"	"Scientific Literature"	"J Med Chem"	"1997"	"None"	""	""	""	"300.0"
"CHEMBL123754"	""	"None"	"374.45"	"0"	"3.10"	"32"	"CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(-n3cnnn3)cc2)c1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL657287"	"In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145055"	"1"	"Scientific Literature"	"J Med Chem"	"2003"	"None"	""	""	""	"10000.0"
"CHEMBL116779"	""	"None"	"319.44"	"0"	"4.27"	"6f"	"CCCC[C@@H](C=O)NC(=O)OC(CC)(CC)Cc1ccccc1"	"IC50"	"'='"	"2200.0"	"nM"	"5.66"	""	""	"UO_0000065"	"17.71"	"0.34"	"1.39"	"10.21"	"0"	"CHEMBL657292"	"Inhibitory concentration against recombinant human cathepsin B was determined in a fluorescence assay using 10 uM Cbz-Phe-Arg-AMC as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1147461"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2004"	"None"	""	""	""	"2200.0"
"CHEMBL437115"	""	"None"	"679.88"	"1"	"2.71"	"17o"	"CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCC(=O)NC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](/C=C/S(C)(=O)=O)CC(C)C"	"IC50"	"'>'"	"150000.0"	"nM"	""	"Outside typical range"	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL861976"	"Inhibition of cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1147675"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""	""	"150.0"
"CHEMBL393354"	""	"None"	"556.69"	"1"	"3.59"	"3h"	"CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccncc2)n1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1"	"IC50"	"'='"	"13.0"	"nM"	"7.89"	""	""	"UO_0000065"	"14.17"	"0.28"	"4.30"	"5.43"	"0"	"CHEMBL891431"	"Inhibition of human recombinant cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146330"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"13.0"
"CHEMBL233706"	""	"None"	"623.70"	"2"	"5.21"	"3f"	"CCCC[C@H](NC(=O)O[C@H](Cn1cnc(-c2ccc(C(F)(F)F)cc2)c1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1"	"IC50"	"'='"	"130.0"	"nM"	"6.89"	""	""	"UO_0000065"	"11.04"	"0.22"	"1.68"	"5.21"	"0"	"CHEMBL891431"	"Inhibition of human recombinant cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146330"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"130.0"
"CHEMBL2070945"	""	"None"	"489.95"	"0"	"3.44"	"17"	"N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(C(F)(F)F)c(Cl)s3)CC2)CC1"	"IC50"	"'='"	"5011.87"	"nM"	"5.30"	""	""	"UO_0000065"	"10.82"	"0.23"	"1.86"	"5.93"	"0"	"CHEMBL2073368"	"Inhibition of human recombinant cathepsin B using Z-Arg-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2069241"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2012"	"None"	""	""	""	"5.3"
"CHEMBL563471"	""	"None"	"447.54"	"0"	"2.10"	"12"	"Cn1cc(-c2cccc(C[C@H](NC(=O)c3cc(C(C)(C)C)nn3C)C(=O)NCC#N)c2)cn1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1062474"	"Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1153482"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""	"5.0"
"CHEMBL563056"	""	"None"	"373.42"	"0"	"2.06"	"16"	"N#CCNC(=O)[C@H](Cc1cccc(-c2ccn[nH]2)c1)NC(=O)c1ccccc1"	"IC50"	"'='"	"5011.87"	"nM"	"5.30"	""	""	"UO_0000065"	"14.19"	"0.26"	"3.24"	"4.79"	"0"	"CHEMBL1062474"	"Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1153482"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""	"5.3"
"CHEMBL401175"	""	"None"	"499.56"	"0"	"2.97"	"2a"	"CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC(N)=O"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL888348"	"Inhibition of human cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140019"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"100000.0"
"CHEMBL401176"	""	"None"	"573.70"	"1"	"4.09"	"2e"	"CSCC[C@H](NC(=O)[C@H](CC(C)C)N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(N)=O"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL888348"	"Inhibition of human cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140019"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"100000.0"
"CHEMBL386912"	""	"None"	"353.47"	"0"	"3.83"	"11a"	"CCCC[C@@H](C#N)n1cc([C@@](C)(NC(=O)c2ccccc2)C(C)C)nn1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL911206"	"Inhibition of cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1137397"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""	""	"10.0"
"CHEMBL197509"	""	"None"	"440.58"	"0"	"4.54"	"6g"	"CCCC[C@H](NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)C(=O)N[C@H](C)c1ccccc1"	"IC50"	"'>'"	"5000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL828748"	"Inhibitory concentration against human cathepsin B by fluorescence assay using 10 uM Cbz-Phe-Arg-AMC"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143550"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2005"	"None"	""	""	""	"5000.0"
"CHEMBL4740912"	""	"None"	"306.32"	"0"	"3.85"	"7"	"O=C(/C=C/c1ccc(O)c2ccccc12)c1ccc(O)cc1O"	"IC50"	"'='"	"6340.0"	"nM"	"5.20"	""	""	"UO_0000065"	"16.97"	"0.31"	"1.35"	"6.68"	"0"	"CHEMBL4718382"	"Inhibition of cathepsin B (unknown origin) using RR-AMC as substrate preincubated for 30 mins followed by substrate addition and further incubated for 30 mins under shaking condition by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4715741"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2016"	"None"	"TIME = 1.0 hr"	"INHIBITOR"	""	"6.34"
"CHEMBL200283"	""	"None"	"586.62"	"1"	"4.04"	"5c"	"CCNC(=O)C(=O)[C@H](Cc1ccc(Br)cc1)NC(=O)[C@@H](NC(=O)CCCCC1CCSS1)C(C)C"	"IC50"	"'='"	"40.0"	"nM"	"7.40"	""	""	"UO_0000065"	"12.61"	"0.29"	"3.36"	"7.09"	"0"	"CHEMBL864544"	"Inhibitory activity against cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1141207"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2005"	"None"	""	""	""	"0.04"
"CHEMBL123227"	""	"None"	"404.56"	"0"	"3.87"	"46(R,S)"	"CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(C)CC3)cc2)c1"	"IC50"	"'='"	"3843.0"	"nM"	"5.42"	""	""	"UO_0000065"	"13.39"	"0.25"	"1.55"	"9.12"	"0"	"CHEMBL657287"	"In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145055"	"1"	"Scientific Literature"	"J Med Chem"	"2003"	"None"	""	""	""	"3843.0"
"CHEMBL3359777"	""	"None"	"584.72"	"1"	"3.29"	"23"	"CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)c1ccccc1)C(=O)C(=O)NCc1ccccc1"	"IC50"	"'='"	"446.0"	"nM"	"6.35"	""	""	"UO_0000065"	"10.86"	"0.20"	"3.06"	"4.76"	"0"	"CHEMBL3374744"	"Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3351248"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"None"	""	""	""	"446.0"
"CHEMBL3093825"	""	"None"	"429.54"	"0"	"2.04"	"36"	"N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)N2CCCCC2)CC1"	"IC50"	"'='"	"3600.0"	"nM"	"5.44"	""	""	"UO_0000065"	"12.67"	"0.25"	"3.40"	"5.07"	"0"	"CHEMBL3096509"	"Inhibition of human cathepsin-B using Z-Val-Val-Arg-AMC as substrate up to 20 mins by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3091448"	"1"	"Scientific Literature"	"J Med Chem"	"2013"	"None"	""	""	""	"3.6"
"CHEMBL3093947"	""	"None"	"431.51"	"0"	"0.89"	"25"	"N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)N2CCOCC2)CC1"	"IC50"	"'='"	"8500.0"	"nM"	"5.07"	""	""	"UO_0000065"	"11.75"	"0.23"	"4.18"	"4.35"	"0"	"CHEMBL3096509"	"Inhibition of human cathepsin-B using Z-Val-Val-Arg-AMC as substrate up to 20 mins by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3091448"	"1"	"Scientific Literature"	"J Med Chem"	"2013"	"None"	""	""	""	"8.5"
"CHEMBL3093946"	""	"None"	"433.53"	"0"	"1.13"	"24"	"CC(C)(C#N)NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)C[C@H]1C(=O)N1CCOCC1"	"IC50"	"'>'"	"25000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3096509"	"Inhibition of human cathepsin-B using Z-Val-Val-Arg-AMC as substrate up to 20 mins by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3091448"	"1"	"Scientific Literature"	"J Med Chem"	"2013"	"None"	""	""	""	"25.0"
"CHEMBL2380726"	""	"None"	"621.72"	"2"	"5.33"	"37"	"CCC(NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)CN1C(=O)c1ccc(-c2ccccc2)cc1)C(=O)c1nc2ccccc2o1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2384041"	"Inhibition of human cathepsin-B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2380281"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""	""	""	"10000.0"
"CHEMBL3354492"	""	"None"	"462.33"	"0"	"3.53"	"2c"	"COc1ccc(C(=O)NCC(=O)NCC#N)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3376639"	"Inhibition of human recombinant Cathepsin B using fluorogenic peptide substrate"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3352786"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2015"	"None"	""	""	""	"100.0"
"CHEMBL3360284"	""	"None"	"579.74"	"1"	"2.42"	"41"	"CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)C)C(=O)C(=O)NCc1ccc(CN(C)C)cc1"	"IC50"	"'='"	"242.0"	"nM"	"6.62"	""	""	"UO_0000065"	"11.41"	"0.22"	"4.20"	"4.84"	"0"	"CHEMBL3374744"	"Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3351248"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"None"	""	""	""	"242.0"
