Smiles	Standard Type	Standard Relation	Standard Value	Standard Units	Assay Description
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N1Cc2ccccc2C1=O)C(C)(C)C)C(=O)C(=O)NCc1ccc(CN(C)C)cc1	IC50	'='	2847.0	nM	Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay
CNC(=O)C(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)C)C(C)C	IC50	'='	494.0	nM	Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay
CCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)N[C@H](C(=O)C(=O)NC1CCCCC1)C(C)C	IC50	'='	67.0	nM	Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay
CCCC[C@@H](/C=N/NC(=O)N1CCOCC1)NC(=O)O[C@@H](C)Cc1ccccc1	IC50	'='	270.0	nM	Inhibition of recombinant human cathepsin B in a fluorescence assay
CCCC[C@@H](C=O)NC(=O)O[C@@H](C)Cc1ccccc1	IC50	'='	460.0	nM	Inhibition of recombinant human cathepsin B in a fluorescence assay
CCN1CCN(CCCOc2ccc(-c3cc4c(ncn4C)c(C#N)n3)cc2C(F)(F)F)CC1	IC50	'>'	10000.0	nM	Inhibition of human cathepsin B
N#Cc1nc(Nc2cccc(OC(F)(F)F)c2)nc(NC2CCNCC2)n1	IC50	'='	1800.0	nM	Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectrofluorimetric method
C/N=c1\nc(-c2ccccc2)n(-c2ccccc2)s1	IC50	'>'	50000.0	nM	Inhibition of human Cathepsin B using Z-RR-AMC as substrate preincubated for 30 mins followed by substrate addition measured for 10 mins by FRET assay
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccnc2ccccc12)C(C)(C)C)C(=O)C(=O)NCc1ccccc1	IC50	'='	3404.0	nM	Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)C)C(=O)C(N)=O	IC50	'='	20.0	nM	Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)C)C(=O)C(=O)NCc1cn[nH]c1	IC50	'='	367.0	nM	Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay
CC[C@@H](C)[C@H](NS(=O)(=O)c1ccc(C)cc1)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12	IC50	'='	110.0	nM	Inhibition of human cathepsin B
COc1ccc2c(c1)/C(=N/NC(N)=S)CCS2(=O)=O	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-R-R-AMC as substrate preincubated with compound for 5 mins measured after 20 mins by fluorescence analysis
CC(=O)Nc1ccc2c(c1)/C(=N/NC(N)=S)CCS2(=O)=O	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-R-R-AMC as substrate preincubated with compound for 5 mins measured after 20 mins by fluorescence analysis
CC(C)Oc1ccc(C(=O)c2cccc(/C(=N/NC(N)=S)c3ccc(OC(C)C)cc3)c2)cc1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-RR-AMC as substrate after 5 mins by fluorescence assay
NC(=S)N/N=C(\c1ccccc1)c1cccc(C(O)c2ccccc2)c1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-RR-AMC as substrate after 5 mins by fluorescence assay
N#CN1CC[C@@H](NC(=O)Nc2ccccc2)C1	IC50	'='	1258.93	nM	Inhibition of human recombinant cathepsin B after 1 hr
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccccc2)c1	IC50	'>'	10000.0	nM	In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(S(C)(=O)=O)cc2)c1	IC50	'>'	10000.0	nM	In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C34CCN(CC3)CC4)cc2)c1	IC50	'='	2227.0	nM	In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	459.0	nM	Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay
N#Cc1nc(NCc2cccc(-c3ccsc3)c2)c2ncn(CCCO)c2n1	IC50	'='	4000.0	nM	Inhibition of human liver cathepsin B
CC(=O)Nc1cccc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)c1	IC50	'>'	15000.0	nM	Inhibition of human liver cathepsin B
Cc1cccc(C[C@H](NC(=O)c2ccccc2)C(=O)NCC#N)c1	IC50	'='	1900.0	nM	Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus.
Cc1cccc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)N[C@H](C#N)COCc2cccc(CO)c2)c1	IC50	'='	29.0	nM	Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus.
COc1ccc(Nc2nc(C#N)nc(NC3CCNCC3)n2)cc1	IC50	'='	3500.0	nM	Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectrofluorimetric method
CC(=O)c1c(Nc2ccc(C(C)(C)C)cc2)[nH]c2c(Cl)cc([N+](=O)[O-])cc2c1=O	IC50	'='	3.11	nM	Inhibition of human liver cathepsin B after 30 mins by fluorometric end-point assay
CC(=O)Oc1cccc(/C(=N\NC(N)=S)c2cccc(Br)c2)c1	IC50	'='	1600.0	nM	Inhibition of human liver cathepsin B after 5 mins by microplate reader analysis
NC(=S)N/N=C(/c1cccc(Br)c1)c1cccc(OCc2ccccc2)c1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B after 5 mins by microplate reader analysis
N#Cc1nc(NCc2cccc(-c3ccco3)c2)c2ncn(CCCO)c2n1	IC50	'='	4700.0	nM	Inhibition of human liver cathepsin B
C=Cc1cccc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)c1	IC50	'>'	50000.0	nM	Inhibition of human liver cathepsin B
CCCC[C@H](NC(=O)OCC(C)(C)c1ccccc1)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	5000.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin B in fluorescence assay
C[C@@H](NC(=O)C(=O)[C@H](CCCCNC(=O)N1CCOCC1)NC(=O)OCC1(Cc2ccc(F)cc2)CCC1)c1ccccc1	IC50	'>'	5000.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin B in fluorescence assay
COCOCCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
N#Cc1nc(NCc2ccc(Cl)c(Cl)c2)c2ncn(Cc3ccccc3)c2n1	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
NC(=S)N/N=C(\c1cc(F)cc(F)c1)c1cccc(Br)c1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
NC(=S)N/N=C(/c1cccc(Br)c1)c1cc(F)c(F)c(F)c1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
N#CN1CCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1	IC50	'='	300.0	nM	Inhibitory activity tested against Human Cathepsin B using Z-Phe-Arg-pNA as substrate
O=C[C@H](Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccccc1)Cc1ccccc1	IC50	'>'	1000.0	nM	Inhibition of human cathepsin B
N#CN1CCCC1	IC50	'>'	25118.86	nM	Inhibition of human recombinant cathepsin B after 1 hr
N#CN1CC[C@@H](NC(=O)c2ccc(F)cc2)C1	IC50	'='	3981.07	nM	Inhibition of human recombinant cathepsin B after 1 hr
Cc1nnc(CN2CCC(CCOc3ccc(-c4cc5c(ncn5C)c(C#N)n4)cc3C(F)(F)F)CC2)o1	IC50	'>'	10000.0	nM	Inhibition of human cathepsin B
CC(=O)N1CCC(CCOc2ccc(-c3cc4c(ncn4C)c(C#N)n3)cc2C(F)(F)F)CC1	IC50	'>'	10000.0	nM	Inhibition of human cathepsin B
O=C(/C=C/c1ccco1)C(C(=O)/C=C/c1ccco1)=C1SCCCS1	IC50	'='	26900.0	nM	Inhibition of human cathepsin B
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)CF)OCc1ccccc1	IC50	'='	680.0	nM	Inhibition of human liver cathepsin B after 30 mins by fluorometric end-point assay
C=Cc1ccc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)cc1	IC50	'>'	50000.0	nM	Inhibition of human liver cathepsin B
N#Cc1nc(NCc2cccc(-c3ccccc3)c2)c2ncn(CCCO)c2n1	IC50	'='	8400.0	nM	Inhibition of human liver cathepsin B
CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)NCCCCN=C(N)N	IC50	'='	10.0	nM	Inhibition of human recombinant cathepsin B after 10 mins
CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1	IC50	'='	2000.0	nM	Inhibition of human Cathepsin B
[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C(C)(C)Sc1ccccc1	IC50	'='	2000.0	nM	Inhibition of human Cathepsin B
N#Cc1nc(NCc2ccc(F)cc2)c2ncn(CCCCO)c2n1	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
CCCCn1cnc2c(NCCc3ccccc3)nc(C#N)nc21	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(C3CCCC3)c2n1	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
CC(Nc1nc(C#N)nc2c1ncn2Cc1ccccc1)c1ccccc1	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
CCCCCCNc1nc(C#N)nc2c1ncn2CC1CCCCC1	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
N#CCNC(=O)[C@H](Cc1cccc(-c2nncs2)c1)NC(=O)c1ccccc1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage
Cc1ccc(CNc2nc(C#N)nc3c2ncn3CCCO)cc1	IC50	'='	7690.0	nM	Inhibition of human liver cathepsin B
C[C@H](NC(=O)O[C@H](Cn1cnc2cc(Cl)c(Cl)cc21)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1	IC50	'='	71.0	nM	Inhibition of human recombinant cathepsin B
C[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1	IC50	'='	310.0	nM	Inhibition of human recombinant cathepsin B
N#CC1(NC(=O)C(Cc2ccc(Cl)nc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1	IC50	'>'	5000.0	nM	Inhibition of human cathepsin B
N#CC1(NC(=O)[C@H](CCCCCN)NC(=O)c2ccc(-c3ccccc3)cc2)CC1	IC50				Inhibition of human cathepsin B
N#CN1CCC(NC(=O)OCc2ccccc2)C1	IC50	'='	200.0	nM	Inhibitory activity tested against Human Cathepsin B using Z-Phe-Arg-pNA as substrate
COC(=O)c1cccc(COC[C@@H](C#N)NC(=O)[C@H](Cc2cccc(C)c2)NC(=O)C(c2ccccc2)c2ccccc2)c1	IC50	'='	47.0	nM	Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus.
[N-]=[N+]=CC(=O)[C@H](Cc1ccccc1)NC(=O)CN	IC50	'>'	30000.0	nM	Inhibition of human recombinant cathepsin B after 10 mins
CCCc1cc(-c2ccc(C(F)(F)F)cc2)nc(C#N)n1	IC50	'>'	10000.0	nM	Inhibition of human recombinant cathepsin B
CCCc1cc(-c2cccc(Br)c2)nc(C#N)n1	IC50	'>'	10000.0	nM	Inhibition of human recombinant cathepsin B
NC(=S)N/N=C1\CCSc2cc(F)c(F)cc21	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-R-R-AMC as substrate preincubated with compound for 5 mins measured after 20 mins by fluorescence analysis
COc1ccc2c(c1)/C(=N/NC(N)=S)CCS2	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-R-R-AMC as substrate preincubated with compound for 5 mins measured after 20 mins by fluorescence analysis
NC(=S)N/N=C1\CCS(=O)(=O)c2c(F)cc(Br)cc21	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-R-R-AMC as substrate preincubated with compound for 5 mins measured after 20 mins by fluorescence analysis
NC(=S)N/N=C(/c1ccccc1)c1ccccc1F	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
NC(=S)NN=C(c1cccc(F)c1)c1cccc(F)c1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
N#CN1CC[C@H](NS(=O)(=O)c2ccccc2)C1	IC50	'='	3981.07	nM	Inhibition of human recombinant cathepsin B after 1 hr
CN(C)C(=O)CN1CCC(CCOc2ccc(-c3cc4c(ncn4C)c(C#N)n3)cc2C(F)(F)F)CC1	IC50	'>'	10000.0	nM	Inhibition of human cathepsin B
Cn1cnc2c(C#N)nc(-c3ccc(OCCC4CCN(Cc5ncco5)CC4)c(C(F)(F)F)c3)cc21	IC50	'>'	10000.0	nM	Inhibition of human cathepsin B
N#CCNC(=O)[C@H](Cc1cccc(-c2ccccn2)c1)NC(=O)c1ccccc1	IC50	'='	6309.57	nM	Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage
Cn1nc(C(C)(C)C)cc1C(=O)N[C@@H](Cc1cccc(-c2nnco2)c1)C(=O)NCC#N	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage
CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1	IC50	'='	20000.0	nM	Inhibition of 10 lM Cbz-Phe-Arg-AMC binding to human cathepsin B activity in fluorescence assay with 100 mM NaOAc
CCCC[C@H](NC(=O)O[C@H](Cn1cnc(-c2ccc(C(F)(F)F)cc2)c1)C(C)(C)C)C(=O)C(=O)Nc1nccs1	IC50	'='	870000.0	nM	Inhibition of 10 lM Cbz-Phe-Arg-AMC binding to human cathepsin B activity in fluorescence assay with 100 mM NaOAc
Cn1nc(C(C)(C)C)cc1C(=O)N[C@@H](Cc1cccc(-c2nnc(CN)o2)c1)C(=O)NCC#N	IC50	'='	3981.07	nM	Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage
CC(C)CC(C(=O)NCC#N)c1cccc(-c2cccnc2)c1	IC50	'>'	10000.0	nM	In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C3CCNCC3)cc2)c1	IC50	'='	1075.0	nM	In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate
NC(=S)N/N=C(/c1cccc(Br)c1)c1cccnc1Br	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B after 5 mins by microplate reader analysis
Cc1cccc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)N[C@H](C#N)COCc2cccc(C(=O)O)c2)c1	IC50	'='	1.8	nM	Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus.
CCCC[C@@H](C=O)NC(=O)O[C@@H](CC)Cc1ccccc1	IC50	'='	72.0	nM	Inhibitory concentration against recombinant human cathepsin B was determined in a fluorescence assay using 10 uM Cbz-Phe-Arg-AMC as substrate
CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(F)cc2)o1)C(C)(C)C)C(=O)C(=O)Nc1cc[nH]n1	IC50	'='	3500000.0	nM	Inhibition of 10 lM Cbz-Phe-Arg-AMC binding to human cathepsin B activity in fluorescence assay with 100 mM NaOAc
CCCC[C@H](NC(=O)OCC1(Cc2ccccc2)CCCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'>'	5000.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin B in fluorescence assay
Cc1ccc2c(c1)/C(=N/NC(N)=S)CCS2	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-R-R-AMC as substrate preincubated with compound for 5 mins measured after 20 mins by fluorescence analysis
N#CN1CCCC1CNC(=O)c1ccccc1	IC50	'='	75000.0	nM	Inhibitory activity tested against Human Cathepsin B using Z-Phe-Arg-pNA as substrate
CCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)O	IC50	'>'	1000000.0	nM	Compound was tested for inhibition of human liver Cathepsin B
CCCC[C@H](NC(=O)O[C@H](Cn1cc(-c2ccc(C(F)(F)F)cc2)cn1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1	IC50	'='	72.0	nM	Inhibition of human recombinant cathepsin B
N#Cc1nc(NCc2ccc(Br)cc2)c2ncn(Cc3ccccc3)c2n1	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
CCOC(=O)/C=C/C(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1	IC50	'='	140.0	nM	Inhibition of human cathepsin B using Cbz-Phe-Arg-AMC as substrate
CC(C)CC(NC(=O)c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(=O)N(C)N(C)C#N	IC50	'='	915.0	nM	Inhibition of human liver cathepsin B
N#CN1CCC1	IC50	'='	2000.0	nM	Inhibitory activity tested against Human Cathepsin B using Z-Phe-Arg-pNA as substrate
CCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)NCc1ccccc1	IC50	'>'	1000000.0	nM	Compound was tested for inhibition of human liver Cathepsin B
CCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)C(F)(F)C(F)(F)F	IC50	'='	416000.0	nM	Compound was tested for inhibition of human liver Cathepsin B
Cc1cc(CN)cc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)NCC#N)c1	IC50	'='	358.0	nM	Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus.
Cc1ccc(/C(=N\NC(N)=S)c2cc(Cl)cc(Cl)c2)cc1	IC50	'='	1800.0	nM	Inhibition of human cathepsin B
Cc1ccc(/C(=N/NC(N)=S)c2cccc(C(F)(F)F)c2)cc1	IC50	'='	210.0	nM	Inhibition of human cathepsin B
Cc1cccc(C[C@H](NC(=O)c2ccc(F)cc2F)C(=O)N[C@H](C#N)CCCc2cccc(C(=O)O)c2)c1	IC50	'='	110.0	nM	Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus.
NC(=S)N/N=C(/c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cccs1	IC50	'='	300.0	nM	Inhibition of human cathepsin B
CCCC[C@H](NC(=O)OCC1(Cc2ccc(F)cc2)CCC1)C(=O)C(=O)Nc1ccn[nH]1	IC50	'>'	500.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin B in fluorescence assay
COc1ccc(/C=C/C(=O)NC[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1OC	IC50	'>'	100000.0	nM	Inhibition of human cathepsin B
COc1ccc(/C=C/C(=O)NC[C@H](Cc2ccccc2)NS(=O)(=O)c2ccc(Br)cc2)cc1OC	IC50	'>'	100000.0	nM	Inhibition of human cathepsin B
CC(C)C(NC(=O)OCc1ccccc1)C(=O)N1CCCCN1C#N	IC50	'='	11.0	nM	Inhibition of human recombinant cathepsin B
Cc1cccc(NC(C(=O)N2CCCCN2C#N)C(C)C)c1	IC50	'='	32.0	nM	Inhibition of human recombinant cathepsin B
CC(C)C(Nc1ccc(Cl)cc1)C(=O)N1CCCCN1C#N	IC50	'='	110.0	nM	Inhibition of human recombinant cathepsin B
NC(=S)N/N=C1\CCNc2c(Cc3ccccc3)cccc21	IC50	'>'	10000.0	nM	Inhibition of human liver Cathepsin B using Z-Arg-Arg-aminomethylcoumarin as substrate incubated for 5 mins prior to substrate addition measured for 5 mins by fluorometric analysis
NC(=S)N/N=C1\CCCSc2cc(F)c(F)cc21	IC50	'>'	10000.0	nM	Inhibition of human liver Cathepsin B using Z-Arg-Arg-aminomethylcoumarin as substrate incubated for 5 mins prior to substrate addition measured for 5 mins by fluorometric analysis
NC(=S)N/N=C1\CCCSc2ccc([N+](=O)[O-])cc21	IC50	'>'	10000.0	nM	Inhibition of human liver Cathepsin B using Z-Arg-Arg-aminomethylcoumarin as substrate incubated for 5 mins prior to substrate addition measured for 5 mins by fluorometric analysis
NC(=S)N/N=C1\CCCCc2ccccc21	IC50	'>'	10000.0	nM	Inhibition of human liver Cathepsin B using Z-Arg-Arg-aminomethylcoumarin as substrate incubated for 5 mins prior to substrate addition measured for 5 mins by fluorometric analysis
Cc1nnc(-c2cccc(C[C@H](NC(=O)c3cc(C(C)(C)C)nn3C)C(=O)NCC#N)c2)o1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage
NC(=S)N/N=C(/c1cccc(Br)c1)c1ccccc1Cl	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
NC(=S)N/N=C(/c1cccc(Br)c1)c1cccc(C(F)(F)F)c1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
NC(=S)N/N=C(\c1ccc(Cl)cc1)c1ccc(Br)cc1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
N#CC1(NC(=O)[C@H](CCCCN)NC(=O)c2ccc(-c3ccccc3)cc2)CC1	IC50	'='	1270.0	nM	Inhibition of human cathepsin B
Cc1cccc(C[C@H](NC(=O)c2ccccc2)C(=O)N[C@H](C#N)COCc2cccc(C(=O)O)c2)c1	IC50	'='	9.4	nM	Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus.
CC[C@@H](C)[C@H](NC(=O)NCc1ccccc1)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12	IC50	'='	270.0	nM	Inhibition of human cathepsin B
N#CC1(NC(=O)[C@H](CS(=O)(=O)c2ccc(Br)cc2)N[C@@H](c2ccccc2)C(F)(F)F)CC1	IC50	'='	3453.0	nM	Inhibition of human cathepsin B
Cc1cccc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)N[C@H](C#N)CCCc2cccc(C(=O)O)c2)c1	IC50	'='	18.0	nM	Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus.
CCCCn1cnc2c(NCc3ccc(Br)cc3)nc(C#N)nc21	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
N#Cc1nc(NCCc2ccccc2)c2ncn(Cc3cccnc3)c2n1	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
CC[C@@H](C)[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12	IC50	'='	1500.0	nM	Inhibition of human cathepsin B
CCCCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
CCCCn1cnc2c(NCc3ccc(Cl)cc3)nc(C#N)nc21	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
COc1ccc(/C(=N/NC(N)=S)c2cccc(/C(=N/NC(N)=S)c3ccc(OC)cc3)c2)cc1	IC50	'>'	10000.0	nM	Biological Assay: Human liver Cathepsin B (Calbiochem) was pre-incubated with test compound at various concentrations for 5 minutes at 37C. The assay was initiated by addition of substrate Z-Arg-Arg-aminomethylcoumarin (Z-R-R-AMC Bacchem) and the final assay conditions were 1.1 nM cathepsin B, 60 uM Z-R-R-AMC, 126 mM sodium potassium phosphate pH 6.0 (Fisher), 0.3 mM EDTA (Omnipure), 2.7 mM DTT (Omnipure), 0.004% BRIJ 35 (Sigma), and 2.0% DMSO (Acros) in a final volume of 200 uL. Test compounds were serially diluted with DMSO and 0.01% BRIJ 35 to include a final concentration range of 20 uM to 10 pM. The reaction was monitored fluorometrically for 5 minutes at 37C. using black 96-well Corning 3686 assay microplates with a Thermo Fluoroskan Ascent FL microplate reader at excitation and emission filter wavelengths of 355 nm and 460 nm, respectively.
CN(/N=C(/c1ccccc1)c1cccc(C(=O)c2ccccc2)c1)C(N)=S	IC50	'>'	10000.0	nM	Biological Assay: Human liver Cathepsin B (Calbiochem) was pre-incubated with test compound at various concentrations for 5 minutes at 37C. The assay was initiated by addition of substrate Z-Arg-Arg-aminomethylcoumarin (Z-R-R-AMC Bacchem) and the final assay conditions were 1.1 nM cathepsin B, 60 uM Z-R-R-AMC, 126 mM sodium potassium phosphate pH 6.0 (Fisher), 0.3 mM EDTA (Omnipure), 2.7 mM DTT (Omnipure), 0.004% BRIJ 35 (Sigma), and 2.0% DMSO (Acros) in a final volume of 200 uL. Test compounds were serially diluted with DMSO and 0.01% BRIJ 35 to include a final concentration range of 20 uM to 10 pM. The reaction was monitored fluorometrically for 5 minutes at 37C. using black 96-well Corning 3686 assay microplates with a Thermo Fluoroskan Ascent FL microplate reader at excitation and emission filter wavelengths of 355 nm and 460 nm, respectively.
N#Cc1nc(Nc2cccc([N+](=O)[O-])c2)nc(N2CCNCC2)n1	IC50	'='	34.0	nM	Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectromicrofluorimetric method
N#CC1(NC(=O)[C@H](CS(=O)(=O)c2nc3ccccc3s2)N[C@@H](c2ccccc2)C(F)(F)F)CC1	IC50	'='	2971.0	nM	Inhibition of human cathepsin B
N#Cc1nc(CCCN2CCCCC2)cc(C2CCCCCC2)n1	IC50	'>'	10000.0	nM	Inhibition of human recombinant cathepsin B by fluorescence assay
N#Cc1nc(NCc2cccc(-c3ccccc3Cl)c2)c2ncn(CCCO)c2n1	IC50	'>'	15000.0	nM	Inhibition of human liver cathepsin B
Cc1ccccc1-c1cccc(CNc2nc(C#N)nc3c2ncn3CCCO)c1	IC50	'>'	15000.0	nM	Inhibition of human liver cathepsin B
