Smiles	Standard Type	Standard Relation	Standard Value	Standard Units	Assay Description
CC(C)(C#N)c1cnc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)s1	IC50	'='	5011.87	nM	Inhibition of human recombinant cathepsin B using Z-Arg-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4cccnc4s3)CC2)CC1	IC50	'='	25118.86	nM	Inhibition of human recombinant cathepsin B using Z-Arg-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay
CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccc(C)cc2C)CN1C(=O)OC(C)(C)C)C(=O)C(=O)NC1CC1	IC50	'='	11069.5	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(F)c(F)c2)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'='	8869.0	nM	Inhibition of Cathepsin B
CCOC(=O)/C=C/C(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1	IC50	'='	70.0	nM	Inhibition of human cathepsin B using Cbz-Phe-Arg-AMC as substrate
CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NCc1ccccc1	IC50	'='	77.0	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
N#CCNC(=O)C1(NC(c2ccc(-c3ccc(N4CCNCC4)cc3)cc2)C(F)(F)F)CCCCC1	IC50	'>'	10000.0	nM	Inhibitory activity against cathepsin B from human
C=CC(=O)Nc1cc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ccc2N2CCCCC2)ccc1C	IC50	'='	3000.0	nM	Inhibition of recombinant human C-terminal polyhistidine-tagged cathepsin B (Arg18 to Ile339 residues) expressed in HEK293 cells using Z-Leu-Arg-AMC as substrate preincubated for 30 mins followed by substrate addition and measured after 30 mins
O=C(/C=C/c1ccc(O)c2ccccc12)c1cccs1	IC50	'>'	50000.0	nM	Inhibition of cathepsin B (unknown origin) using RR-AMC as substrate preincubated for 30 mins followed by substrate addition and further incubated for 30 mins under shaking condition by fluorescence assay
O=C(/C=C/c1ccc(O)c2ccccc12)c1ccc(O)cc1	IC50	'='	14810.0	nM	Inhibition of cathepsin B (unknown origin) using RR-AMC as substrate preincubated for 30 mins followed by substrate addition and further incubated for 30 mins under shaking condition by fluorescence assay
N#Cc1nc(Nc2ccc(F)cc2)nc(NC2CCNCC2)n1	IC50	'='	4300.0	nM	Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectrofluorimetric method
C[C@@H]1C[C@@H](NS(=O)(=O)c2cccc(Br)c2)CN1C#N	IC50	'>'	25118.86	nM	Inhibition of human recombinant cathepsin B after 1 hr
C[C@H]1C[C@@H](NS(=O)(=O)c2cc(Br)ccc2Br)CN1C#N	IC50	'>'	25118.86	nM	Inhibition of human recombinant cathepsin B after 1 hr
Cn1cnc2c(C#N)nc(-c3ccc(OCCC4CCNCC4)c(C(F)(F)F)c3)cc21	IC50	'>'	10000.0	nM	Inhibition of human cathepsin B
N#CCNC(=O)[C@H](Cc1cccc(-c2ccncc2)c1)NC(=O)c1ccccc1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage
Cc1cccc(O[C@H]2CCN3C[C@@H]2OC3=O)c1C	IC50	'='	46.0	nM	Inhibition of human recombinant cathepsin B
CC(C)(c1ccc(F)cc1)S(=O)(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'>'	10000.0	nM	Inhibition of human cathepsin B
N#CC1(NC(=O)[C@H](CS(=O)(=O)CC2CC2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1	IC50	'='	1000.0	nM	Inhibition of human cathepsin B
CS(=O)(=O)C[C@H](N[C@@H](c1ccccc1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'='	1980.0	nM	Inhibition of human cathepsin B
Nc1cc(OC(=O)c2cccs2)nn1S(=O)(=O)c1ccccc1	IC50	'='	1800.0	nM	Inhibition of human liver cathepsin B pre-incubated for 17 hrs in non-buffer solution without DTT
CC(C)CS(=O)(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'='	337.0	nM	Inhibition of human cathepsin B
COc1cc(O)ccc1/C=C/C(=O)c1ccc(N)cc1	IC50	'='	76470.0	nM	Inhibition of cathepsin B (unknown origin) using RR-AMC as substrate after 30 mins by fluorescence assay
NC(=S)N/N=C(\c1ccc(F)cc1)c1cccc(C(=O)c2ccc(F)cc2)c1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-RR-AMC as substrate after 5 mins by fluorescence assay
CC(C)[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1	IC50	'='	97.3	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
CCC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC(C)C	IC50	'='	187.1	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
Cc1nn(C)c2ccc(N3CCN(C(=O)[C@@H]4CCCC[C@H]4C(=O)NC4(C#N)CC4)[C@H](C)C3)cc12	IC50	'='	971.0	nM	Inhibition of human recombinant cathepsin-B using Z-Arg-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay
CC1CN(c2ccc(S(C)(=O)=O)cc2)C(C)CN1C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1	IC50	'='	40000.0	nM	Inhibition of human recombinant cathepsin-B using Z-Arg-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay
NC(=S)N/N=C(/CCc1ccccc1)c1cccc(F)c1	IC50	'='	22000.0	nM	Inhibition of human cathepsin B
N#Cc1nc(NCc2cccc(-c3cccnc3)c2)c2ncn(CCCO)c2n1	IC50	'='	3900.0	nM	Inhibition of human liver cathepsin B
N#Cc1nc(NCc2cccc(-c3c(F)c(F)c(F)c(F)c3F)c2)c2ncn(CCCO)c2n1	IC50	'>'	15000.0	nM	Inhibition of human liver cathepsin B
CN(C)c1cccc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)c1	IC50	'>'	15000.0	nM	Inhibition of human liver cathepsin B
N#CC1(NC(=O)[C@H](CS(=O)(=O)c2ccc(Cl)c(Cl)c2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1	IC50	'='	4813.0	nM	Inhibition of human cathepsin B
CS(=O)(=O)C[C@H](N[C@@H](c1ccc(-c2ccc(F)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'='	170.0	nM	Inhibition of human cathepsin B
CC(C)C[C@H](NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NC1(C#N)CCS(=O)(=O)CC1	IC50	'='	2500.0	nM	Inhibition of human cathepsin B
N#CCNC(=O)C1(NC(=O)c2ccc(N3CCOCC3)cc2)CCCCC1	IC50	'='	15400.0	nM	Inhibitory activity against human cathepsin B
CC(C)C[C@@H](/C=C/S(C)(=O)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)C(c1ccccc1)c1ccccc1	IC50				Inhibition of cathepsin B
CC(C)C[C@@H](/C=C/S(C)(=O)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)N[C@H](C(=O)OC(C)(C)C)C(C)(C)C)NC(=O)OCc1ccccc1	IC50				Inhibition of cathepsin B
CCCCOc1ccc(C[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)C(=O)O)cc1	IC50	'='	836.0	nM	Compound was tested for its inhibitory activity against cathepsin B
CS(=O)(=O)c1ccc(-c2ccc([C@H](N[C@@H](CC(Cl)Cl)C(=O)NC(C#N)(C3CC3)C3CC3)C(F)(F)F)cc2)cc1	IC50	'='	1528.0	nM	Inhibition of cathepsin B
Cc1ccc(S(=O)(=O)N[C@@H](CCC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](/C=C/S(C)(=O)=O)CC(C)C)cc1	IC50	'='	13000.0	nM	Inhibition of cathepsin B
CCCC[C@H](N[C@@H](CC(C)C)C(=O)NCC#N)C(F)(F)F	IC50	'>'	10000.0	nM	Inhibition of Cathepsin B
CC(C)C[C@H](N[C@@H](c1ccc(-c2cc(F)cc(F)c2)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'>'	10000.0	nM	Inhibition of Cathepsin B
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(C#N)cc2)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'='	7392.0	nM	Inhibition of Cathepsin B
COc1ccc(-c2ccc([C@H](N[C@@H](CC(C)C)C(=O)NCC#N)C(F)(F)F)cc2)cc1	IC50	'='	1660.0	nM	Inhibition of Cathepsin B
Cc1ccc(-c2ccc([C@H](N[C@@H](CC(C)C)C(=O)NCC#N)C(F)(F)F)cc2)cc1	IC50	'='	1337.0	nM	Inhibition of Cathepsin B
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(F)cc2)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'='	5939.0	nM	Inhibition of Cathepsin B
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(=O)C(C)C)n3)nc3c(Br)c(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)O	IC50	'='	26000.0	nM	Inhibition of human CatB after 60 mins fluorescence assay
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)C(=O)NC1CCN(C)CC1	IC50				Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)C)C(=O)C(=O)N[C@@H](C)c1ccccc1	IC50				Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay
CNC(=O)c1ccc(CNC(=O)C(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](N2Cc3ccccc3C2=O)C(C)(C)C)C(C)C)cc1	IC50	'='	3571.0	nM	Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay
CC(=O)c1c(Nc2ccc(Cl)cc2Cl)[nH]c2c(Cl)ccc(Cl)c2c1=O	IC50	'='	3890.0	nM	Inhibition of human liver cathepsin B after 30 mins by fluorometric end-point assay
CC(=O)N[C@@H](CCC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](/C=C/S(C)(=O)=O)CC(C)C	IC50	'='	77000.0	nM	Inhibition of cathepsin B
Cc1ccc(S(=O)(=O)N[C@@H](CC(=O)NCC(C)(C)C)C(=O)NC(C)(C)C(=O)N[C@H](/C=C/S(C)(=O)=O)CC(C)C)cc1	IC50				Inhibition of cathepsin B
CN(C)S(=O)(=O)NCCCC[C@H](NC(=O)OCC1(Cc2ccc(F)cc2)CCC1)C(=O)C(=O)NCc1cccnc1	IC50	'>'	5000.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin B in fluorescence assay
CCCC[C@H](NC(=O)OCC1(Cc2ccccc2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	3600.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin B in fluorescence assay
CC(C)(C)CNc1nc(C#N)nc(N2CCOCC2)c1N	IC50	'>'	10000.0	nM	Inhibition of cathepsin B
N#Cc1nc(Nc2cccc([N+](=O)[O-])c2)nc(NC2CCCCC2)n1	IC50	'='	79.0	nM	Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectromicrofluorimetric method
N#CC1(NC(=O)[C@H](Cc2cccnc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1	IC50	'='	2751.0	nM	Inhibition of human cathepsin B
CCN(CC)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)COC(=O)[C@H](CC(C)C)NC(C)=O)C(C)C	IC50	'>'	100.0	ug.mL-1	Inhibition of cathepsin B (unknown origin)
CCN(CC)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)COC(=O)[C@@H]1CCCN1C(C)=O)C(C)C	IC50	'>'	100.0	ug.mL-1	Inhibition of cathepsin B (unknown origin)
CC1=NN(c2ccc(Cl)c(C(=O)O)c2)C(=O)/C1=C\c1ccc(C(C)C)cc1	IC50	'='	22400.0	nM	Inhibition of human cathepsin B
CCCC[C@H](NC(=O)OCC1(CCc2ccccc2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'>'	2000.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin B in fluorescence assay
NC(=S)N/N=C(/c1ccccc1)c1cccs1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B after 5 mins by microplate reader analysis
CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)c1ccccc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1	IC50	'='	495.0	nM	Inhibition of cathepsin D
CCCCS(=O)(=O)C[C@@H](NC(C)=O)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1	IC50	'='	360.0	nM	Inhibition of cathepsin D
CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)CN1C(C)=O)C(=O)c1nc2ccccc2o1	IC50	'>'	10000.0	nM	Inhibition of human cathepsin-B
NC(=S)N/N=C1\CCSc2c(F)cc(Br)cc21	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-R-R-AMC as substrate preincubated with compound for 5 mins measured after 20 mins by fluorescence analysis
NC(=S)N/N=C1\CCSc2ccc([N+](=O)[O-])cc21	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-R-R-AMC as substrate preincubated with compound for 5 mins measured after 20 mins by fluorescence analysis
C[C@]12CCCO[C@@H]1[C@]1(CSC(N)=N1)c1cc(-c3cccnc3F)ccc1O2	IC50	'='	24000.0	nM	Inhibition of cathepsin D purified from human spleen after 1 hr by FRET assay
CN(C)c1ccc(C[C@H](NC(=O)c2ccc(-c3ccccc3)cc2)C(=O)NC2(C#N)CC2)cc1	IC50	'='	715.0	nM	Inhibition of human cathepsin B
CC(C)CN(NC(=O)c1ccc(CN2CCN(C)CC2)cc1)c1nc(C#N)ncc1Br	IC50	'='	987.0	nM	Inhibition of human cathepsin B
CC[C@@H](C)[C@H](NS(=O)(=O)c1ccc2ccccc2c1)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12	IC50	'='	23.0	nM	Inhibition of human cathepsin B
C[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12	IC50	'='	530.0	nM	Inhibition of human cathepsin B
CC(C)Oc1ccc(C(=O)c2cccc(/C(=N/NC(N)=S)c3ccc(OC(C)C)cc3)c2)cc1	IC50	'>'	10000.0	nM	Biological Assay: Human liver Cathepsin B (Calbiochem) was pre-incubated with test compound at various concentrations for 5 minutes at 37C. The assay was initiated by addition of substrate Z-Arg-Arg-aminomethylcoumarin (Z-R-R-AMC Bacchem) and the final assay conditions were 1.1 nM cathepsin B, 60 uM Z-R-R-AMC, 126 mM sodium potassium phosphate pH 6.0 (Fisher), 0.3 mM EDTA (Omnipure), 2.7 mM DTT (Omnipure), 0.004% BRIJ 35 (Sigma), and 2.0% DMSO (Acros) in a final volume of 200 uL. Test compounds were serially diluted with DMSO and 0.01% BRIJ 35 to include a final concentration range of 20 uM to 10 pM. The reaction was monitored fluorometrically for 5 minutes at 37C. using black 96-well Corning 3686 assay microplates with a Thermo Fluoroskan Ascent FL microplate reader at excitation and emission filter wavelengths of 355 nm and 460 nm, respectively.
CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(C(F)(F)F)cc2)o1)C(C)(C)C)C(=O)C(=O)NN1CCOC1=O	IC50	'='	5200.0	nM	Inhibition of 10 lM Cbz-Phe-Arg-AMC binding to human cathepsin B activity in fluorescence assay with 100 mM NaOAc
CN1CCN(C(=O)C[C@H](NC(=O)c2ccc(-c3ccccc3)cc2)C(=O)NC2(C#N)CC2)CC1	IC50	'>'	5000.0	nM	Inhibition of human cathepsin B
CC(C)C[C@H](NC(=O)c1ccc(CN2CCN(C)CC2)cc1)C(=O)NC1(C#N)CCS(=O)(=O)CC1	IC50	'='	2320.0	nM	Inhibition of human cathepsin B
NC(=S)N/N=C(/c1cccc(Br)c1)c1cc(O)cc(Br)c1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B after 5 mins by microplate reader analysis
CCCCS(=O)(=O)C[C@@H](NC(=O)COC)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1	IC50	'='	1535.0	nM	Inhibition of cathepsin D
CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)c1ccccc1C)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1	IC50	'='	404.0	nM	Inhibition of cathepsin D
NC(=S)N/N=C1\CCS(=O)(=O)c2ccc(Br)cc21	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-R-R-AMC as substrate preincubated with compound for 5 mins measured after 20 mins by fluorescence analysis
N=C1S/C(=C\c2ccc(-c3ccc(O)c(C(=O)O)c3)o2)C(=O)N1c1nccs1	IC50	'='	72300.0	nM	Inhibition of human cathepsin B
CC(C)C[C@@H](/C=C/S(C)(=O)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)NC(C)(C)C(=O)OC(C)(C)C)NC(=O)OCc1ccccc1	IC50				Inhibition of cathepsin B
CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@H](/C=C/S(C)(=O)=O)CC(C)C	IC50	'='	27000.0	nM	Inhibition of cathepsin B
CC(=O)N[C@@H](CCc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/S(C)(=O)=O)CC(C)C	IC50	'='	850.0	nM	Inhibition of cathepsin B
CC(=O)N[C@@H](CCc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](/C=C/S(C)(=O)=O)CC(C)C	IC50	'='	1600.0	nM	Inhibition of cathepsin B
CC(=O)N[C@@H](CCc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@H](/C=C/S(C)(=O)=O)CC(C)C	IC50	'>'	150000.0	nM	Inhibition of cathepsin B
CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](/C=C/S(C)(=O)=O)CC(C)C	IC50				Inhibition of cathepsin B
N#Cc1nc(Nc2ccc(OC(F)(F)F)cc2)nc(NC2CCNCC2)n1	IC50	'='	800.0	nM	Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectrofluorimetric method
CC(C)C[C@H](Nc1cscc1Br)C(=O)NCC#N	IC50	'='	158.0	nM	Inhibitory concentration against human cathepsin B
CCOC(=O)c1cc([Se]c2ccccc2)c2cc(C)ccc2n1	IC50				Inhibition of cathepsin B (unknown origin) using Z-FR-AMC as substrate by spectrofluorometric analysis
N#CC1(NC(=O)[C@H](Cc2ccncc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1	IC50	'>'	5000.0	nM	Inhibition of human cathepsin B
O=C(N[C@@H](Cc1cccnc1)C(=O)N[C@@H]1C(=O)N2CCS(=O)(=O)[C@@H]12)OCc1ccccc1	IC50	'='	1300.0	nM	Inhibitory activity of Cbz-Phe-Arg-AMC against Cathepsin B cysteine protease
S=C1O[C@@H]2CN1CC[C@@H]2Oc1ccccc1	IC50	'='	519.0	nM	Inhibition of human recombinant cathepsin B
CC(=O)c1c(Nc2ccc(Cl)cc2Cl)[nH]c2c([N+](=O)[O-])cc(Cl)cc2c1=O	IC50	'='	12690.0	nM	Inhibition of human liver cathepsin B after 30 mins by fluorometric end-point assay
CCCCn1cnc2c(NC(C)c3ccccc3)nc(C#N)nc21	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
N#Cc1nc(NCc2ccc(F)cc2)c2ncn(Cc3ccccc3)c2n1	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
N#Cc1nc(NCc2ccccc2)c2ncn(CCCO)c2n1	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
N#Cc1nc(NCCc2ccccc2)c2ncn(Cc3ccccc3)c2n1	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(Cc3ccccc3)c2n1	IC50	'>'	30000.0	nM	Inhibition of human liver cathepsin B
Nc1cc(OC(=O)c2cccs2)nn1S(=O)(=O)c1ccccc1	IC50	'='	1700.0	nM	Inhibition of human liver cathepsin B pre-incubated for 2 hrs in non-buffer solution without DTT
Nc1cc(OC(=O)c2cccs2)nn1S(=O)(=O)c1ccccc1	IC50	'='	700.0	nM	Inhibition of human liver cathepsin B pre-incubated for 17 hrs in buffer without DTT
CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(F)cc2)o1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	9800.0	nM	Inhibition of 10 lM Cbz-Phe-Arg-AMC binding to human cathepsin B activity in fluorescence assay with 100 mM NaOAc
NC(=S)N/N=C1\CCSc2ccc(Br)cc21	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-R-R-AMC as substrate preincubated with compound for 5 mins measured after 20 mins by fluorescence analysis
CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)C(=O)NCc1ccno1	IC50	'='	870000.0	nM	Inhibition of 10 lM Cbz-Phe-Arg-AMC binding to human cathepsin B activity in fluorescence assay with 100 mM NaOAc
COC(=O)c1ccc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)cc1	IC50	'>'	50000.0	nM	Inhibition of human liver cathepsin B
NC(=S)N/N=C1\CCN([N+](=O)[O-])c2ccccc21	IC50	'>'	10000.0	nM	Inhibition of human liver Cathepsin B using Z-Arg-Arg-aminomethylcoumarin as substrate incubated for 5 mins prior to substrate addition measured for 5 mins by fluorometric analysis
CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](/C=C/S(C)(=O)=O)CC(C)C	IC50	'='	5800.0	nM	Inhibition of cathepsin B
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(N)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'='	1561.0	nM	Inhibition of Cathepsin B
CC(=O)N[C@@H](CC(=O)NCCCCOCc1ccccc1)C(=O)N[C@@H](CC(C)C)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1	IC50	'>'	30000.0	nM	Inhibition of recombinant cathepsin B (unknown origin) using Z-Leu-Arg-AMC as substrate by spectrofluorometer analysis
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(C(F)(F)F)cc4c3C2)CC1	IC50	'>'	2900.0	nM	Inhibition of human recombinant CatB assessed as suppression of enzyme-mediated Z-Arg-Arg-AMC cleavage by QFRET assay
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccccc4c3C2)CC1	IC50	'>'	2900.0	nM	Inhibition of human recombinant CatB assessed as suppression of enzyme-mediated Z-Arg-Arg-AMC cleavage by QFRET assay
CCCC[C@H](NC(=O)O[C@@H]1C(=O)NCC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	1400.0	nM	Inhibitory concentration against human cathepsin B by fluorescence assay using 10 uM Cbz-Phe-Arg-AMC
CCCC[C@H](NC(=O)OC1CC2CCC1C2)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'>'	13000.0	nM	Inhibitory concentration against human cathepsin B by fluorescence assay using 10 uM Cbz-Phe-Arg-AMC
