Smiles	Standard Type	Standard Relation	Standard Value	Standard Units	Assay Description
Cc1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(N4CCCCC4)CC3)C2)cc1	IC50	'='	0.4	nM	Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
CN1CCC(CCOc2nc(C#N)nc(NCC3CCC4(CC3)CC4)c2C(=O)NCc2ccccc2)CC1	IC50	'<'	1.0	nM	Inhibition of human recombinant cathepsin S by fluorometric assay
CC(C)C[C@@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)CCc1ccccc1	IC50	'='	11000.0	nM	Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus
N#C[C@H](COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1cccs1	IC50	'='	5.0	nM	Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus
N#CCNC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)C1CCCCC1	IC50	'='	2511.89	nM	Inhibition of cathepsin S
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#CCO)c3)nn2CCCN2CCOCC2)C1	IC50	'='	7900.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4cccc(C(F)(F)F)c4)c3)nn2CCCN2CCOCC2)C1	IC50	'='	1500.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccc(OC(C)=O)cc1	IC50	'='	2.0	nM	Inhibition of human recombinant cathepsin S expressed in Escherichia coli BL21 (DE3) after 10 mins by fluorescence assay
CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1cncc(C)n1	IC50	'='	6.1	nM	Inhibition of human recombinant cathepsin S expressed in Escherichia coli BL21 (DE3) after 10 mins by fluorescence assay
N#C[C@H](COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)N1CCOCC1	IC50	'='	6.0	nM	Inhibition of cathepsin S in human B cells
CCCC[C@H](NC(=O)O[C@H](Cn1cnc2cc(Cl)c(Cl)cc21)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1	IC50	'='	10.0	nM	Inhibition of human recombinant cathepsin S
CC(C)C[C@H](NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NC1(C#N)CC1	IC50	'='	85.0	nM	Inhibition of human cathepsin S
CN1CCC(Cc2ccccc2)(NC(=O)c2cnc(C#N)nc2NCC2CCC3(CC2)CC3)CC1	IC50	'='	2.0	nM	Inhibition of human recombinant cathepsin S by fluorometric assay
CN1CCC(COc2nc(C#N)nc(NCC3CCC4(CC3)CC4)c2C(=O)NCc2ccccc2)CC1	IC50	'<'	1.0	nM	Inhibition of human recombinant cathepsin S by fluorometric assay
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)cc4)c3)nn2CC(O)CN2CCCCC2)C1	IC50	'='	80.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)cc4)c3)nn2CC(O)CN2CCCCC2)C1	IC50	'>'	10000.0	nM	Inhibition of cathepsin S in human JY cells assessed as invariant chain li degradation by Western blotting
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNS(=O)(=O)c5ccccc5)cc4)c3)nn2CCCN2CCOCC2)C1	IC50	'='	160.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
CNCc1ccc(C#Cc2cc(-c3nn(CCCN4CCOCC4)c4c3CN(S(C)(=O)=O)CC4)ccc2Cl)cc1	IC50	'>'	10000.0	nM	Inhibition of cathepsin S in human JY cells assessed as invariant chain li degradation by Western blotting
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccccc4)c3)nn2CCCN2CCOCC2)C1	IC50	'='	610.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
Cc1noc(C2CCN(CCCn3nc(-c4ccc(C(F)(F)F)c(SCC(=O)N5CCOCC5)c4)c4c3CCN(S(C)(=O)=O)C4)CC2)n1	IC50	'='	3460.0	nM	Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10li after 24 hrs by Western blot analysis
N#CC1(NC(=O)[C@H](CC2CCCCC2)NC(=O)N2CCOCC2)CC1	IC50	'='	10.0	nM	Inhibition of cathepsin S-mediated antigen presentation in B/T hybridoma cells assessed as IL-2 level
COC(=O)[C@H](NCc1ccc(C#Cc2cc(-c3nn(CCCN4CCOCC4)c4c3CN(S(C)(=O)=O)CC4)ccc2Cl)cc1)c1ccccc1	IC50	'>'	10000.0	nM	Inhibition of cathepsin S in human JY cells assessed as invariant chain li degradation by Western blotting
COC(=O)[C@@H](NCc1ccc(C#Cc2cc(-c3nn(CCCN4CCOCC4)c4c3CN(S(C)(=O)=O)CC4)ccc2Cl)cc1)c1ccccc1	IC50	'='	120.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
N#CC1(n2cc([C@@H](NC(=O)c3ccc(S(N)(=O)=O)cc3)C3CCCCC3)nn2)CC1	IC50	'='	120.0	nM	Inhibition of cathepsin S using FR-aminoluciferin as substrate preincubated for 15 mins before substrate addition measured after 1 hr by luminescence assay
N#CC1(n2cc([C@@H](NC(=O)c3ccsc3)c3ccccc3)nn2)CC1	IC50	'='	1500.0	nM	Inhibition of cathepsin S using FR-aminoluciferin as substrate preincubated for 15 mins before substrate addition measured after 1 hr by luminescence assay
C[C@H](C#N)n1cc([C@@](C)(NC(=O)c2ccsc2)[C@H]2CC[C@H](C)CC2)nn1	IC50	'='	0.1	nM	Inhibition of cathepsin S using FR-aminoluciferin as substrate preincubated for 15 mins before substrate addition measured after 1 hr by luminescence assay
CC(C)(C)Cn1c(Cc2ccc(Cl)cc2)cc2cnc(C#N)nc21	IC50	'='	460.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
N#Cc1ncc2cc(CSc3ccncc3)n(CCC3CCCCC3)c2n1	IC50	'='	6.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
CCCc1cc(-c2cccc(C(C)(C)C)c2)nc(C#N)n1	IC50	'='	191.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
CCCc1cc(-c2cccc(S(C)(=O)=O)c2)nc(C#N)n1	IC50	'='	93.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
CCCc1cc(C2CCCCCC2)nc(C#N)n1	IC50	'='	1300.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
CCOc1ccc(-c2cc3[nH]cnc3c(C#N)n2)cc1C(F)(F)F	IC50	'='	25.0	nM	Inhibition of human cathepsin S by fluorescence assay
N#Cc1cccc(-c2ccc(OCCN3CCCC3=O)c(C(F)(F)F)c2)n1	IC50	'='	29.0	nM	Inhibition of human cathepsin S by fluorescence assay
CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccc(Cl)c(NC(=O)OC(C)(C)C)c1	IC50	'='	15.7	nM	Inhibition of human recombinant cathepsin S expressed in Escherichia coli BL21 (DE3) after 10 mins by fluorescence assay
C[C@H](Oc1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(Cl)cc4F)CCN3)C2)c(Cl)c1)C(F)(F)F	IC50	'='	3.826	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
Cn1cc(-c2ccc(S(=O)(=O)[C@@H]3C[C@@H](C(=O)NC4(C#N)CC4)N(C(=O)C4(c5ncc(Cl)cc5F)CCN4C(=O)OC(C)(C)C)C3)c(Cl)c2)cn1	IC50	'='	0.965	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
CCC1S/C(=N/N=C(\C)COc2ccccc2)N(c2ccc(C)cc2)C1=O	IC50				Inhibition of recombinant cathepsin S using ZFR-pNA as substrate preincubated for 45 mins
N#Cc1cccc(-c2ccc(OCCN3CCCC3=O)c(C(F)(F)F)c2)n1	IC50	'='	29.0	nM	Inhibition of human cathepsin S by fluorescence assay
O=C(CO)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)cc4)c3)nn2CCCN2CCOCC2)C1	IC50	'='	220.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
CNCc1ccc(C#Cc2cc(-c3nn(CCCN4CCOCC4)c4c3CN(S(C)(=O)=O)CC4)ccc2Cl)cc1	IC50	'='	1300.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
COc1ccc(CNCc2ccc(C#Cc3cc(-c4nn(CCCN5CCOCC5)c5c4CN(S(C)(=O)=O)CC5)ccc3Cl)cc2)cc1	IC50	'='	820.0	nM	Inhibition of cathepsin S in human JY cells assessed as invariant chain li degradation by Western blotting
N#Cc1nccc(N2C[C@@H](S(=O)(=O)c3ccccc3C(F)(F)F)C[C@@H]2CO)n1	IC50	'='	3.2	nM	Enzyme Inhbition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.
N#Cc1ccnc(N2C[C@@H](S(=O)(=O)c3ccccc3C(F)(F)F)C[C@@H]2CN2CCOCC2)n1	IC50	'='	36.0	nM	Enzyme Inhbition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.
N#Cc1nccc(N2CC[C@@H](S(=O)(=O)c3ccccc3Br)C2)n1	IC50	'='	0.63	nM	Enzyme Inhbition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.
N#Cc1nc(Nc2cccc(Cl)c2)nc(NC2CCCC2)n1	IC50	'='	6456.54	nM	Inhibition of human Cathepsin S
N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(OCC(F)(F)F)cc3Cl)CN2C(=O)C2(c3ncc(Br)cc3F)CNC2)CC1	IC50	'='	1.666	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ccc(C(C)C)cn2)cc1	IC50	'='	7200.0	nM	Inhibition of recombinant human cathepsin S in a fluorescence assay
CC(=O)N1CCC(CCOc2ccc(-c3cc4c(ncn4C)c(C#N)n3)cc2C(F)(F)F)CC1	IC50	'='	235.0	nM	Inhibition of cathepsin S in human JY cells assessed as accumulation of lip10 by Western blot analysis
CCc1ccc(C(=O)N[C@@H](CC(C)C)C(=O)NCCNc2ccc(OC)cc2)cc1	IC50	'='	660.0	nM	Inhibitory activity against recombinant human cathepsin S activity
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OCCn2ccnc2)cc1	IC50	'='	5700.0	nM	Inhibitory activity against recombinant human cathepsin S activity
N#Cc1cncc(N2CCC(S(=O)(=O)c3ccc(O)cc3)C2)n1	IC50	'='	315.0	nM	Enzyme Inhbition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.
N#Cc1nccc(N2CC[C@H](S(=O)(=O)c3cccc(C(F)(F)F)c3)C2)n1	IC50	'='	5.6	nM	Enzyme Inhbition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.
COc1ccccc1C#Cc1cc(-c2nn(CCCN3CCOCC3)c3c2CN(S(C)(=O)=O)CC3)ccc1Cl	IC50	'='	550.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
Cc1cccc(C[C@H](Nc2ccc3c(c2)C(=O)OC3)C(=O)N[C@H](C#N)COCc2ccc(F)c(C(=O)O)c2)c1	IC50	'='	1000.0	nM	Inhibitory activity against cathepsin S (catS)
N#Cc1ncc2cc(COc3ccc(C(=O)O)cc3)n(CCC3CCCCC3)c2n1	IC50	'='	16.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
CN1CCN(CCCOc2ccccc2Nc2nc(C#N)nc3c2ncn3C2CCCC2)CC1	IC50	'='	260.0	nM	Inhibitory concentration against recombinant human cathepsin S by using Z-Leu-Leu-Arg-AMC as synthetic substrate
CN1CCN(c2ccc(-c3cccc(C(CC4CC4)C(=O)NCC#N)c3)cc2)CC1	IC50	'='	6597.0	nM	In vitro inhibitory activity against human cathepsin S, using 2 uM of Z -Leu-Arg-AMC as substrate
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(-c3ccncc3)cc2)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'='	188.0	nM	Inhibition of Cathepsin S
CSc1ccc(-c2ccc([C@H](N[C@@H](CC(C)C)C(=O)NCC#N)C(F)(F)F)cc2)cc1	IC50	'='	153.0	nM	Inhibition of Cathepsin S
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N2CC[S+]([O-])[C@@H]12)OCc1ccccc1	IC50	'='	70.0	nM	In vitro Inhibitory activity against Cathepsin S cysteine protease by using Cbz-Val-Arg-AMC
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N[C@H]1Sc1ccccc1)OCc1ccccc1	IC50	'='	330.0	nM	Inhibition of recombinant human cathepsin S
CCOc1ccc(C(=O)NC(C)C(=O)C(=O)Nc2cc[nH]n2)c(Cl)c1C(F)(F)F	IC50	'='	2.9	nM	Inhibition of human cathepsin S by fluorescence assay
CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccc(O[C@@H](C)C(F)(F)F)cc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1	IC50	'='	5.426	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
CCCc1cc(-c2cccc(OC(F)(F)F)c2)nc(C#N)n1	IC50	'='	115.0	nM	Inhibition of human recombinant cathepsin S
CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1cc(Cl)cc([N+](=O)[O-])c1	IC50	'='	22.8	nM	Inhibition of human recombinant cathepsin S expressed in Escherichia coli BL21 (DE3) after 10 mins by fluorescence assay
CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1cc(SC)ccc1Cl	IC50	'='	3.6	nM	Inhibition of human recombinant cathepsin S expressed in Escherichia coli BL21 (DE3) after 10 mins by fluorescence assay
CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)Cc1cccs1	IC50	'='	7.2	nM	Inhibition of human recombinant cathepsin S expressed in Escherichia coli BL21 (DE3) after 10 mins by fluorescence assay
CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)C1=CC(=O)CC(C)(C)O1	IC50	'='	4.3	nM	Inhibition of human recombinant cathepsin S expressed in Escherichia coli BL21 (DE3) after 10 mins by fluorescence assay
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(c3c[nH]c4ccncc34)CC2)C1	IC50	'='	58.0	nM	Inhibition of human cathepsin S
COC(=O)c1sc2cc(F)ccc2c1C1CCN(CC(O)Cn2nc(-c3ccc(C(F)(F)F)cc3)c3c2CCN(S(C)(=O)=O)C3)CC1	IC50	'='	130.0	nM	Inhibition of human cathepsin S
CC(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(c3csc4cc(F)ccc34)CC2)C1	IC50	'='	290.0	nM	Inhibition of human cathepsin S
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(c3c[nH]c4cccnc34)CC2)C1	IC50	'='	95.0	nM	Inhibition of cathepsin S in human JY cells by invariant chain degradation assay
Cn1c(=O)n(C2CCN(CCCn3nc(-c4ccc(Cl)c(Cl)c4)c4c3CCN(S(C)(=O)=O)C4)CC2)c2ccccc21	IC50	'='	10.0	nM	Inhibition of human cathepsin S
CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2)CC1	IC50	'='	9.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
CCCC[C@H](NC(=O)O[C@H]1CCCc2ccccc21)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	79.0	nM	Inhibitory concentration against human cathepsin S by fluorescence assay using 10 uM Cbz-Val-Val-Arg-AMC
CSc1cc(-c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3CCCCN3)cc2)ccc1C#N	IC50	'>'	10000.0	nM	Inhibition of Cathepsin S (unknown origin)
N#CC1(NC(=O)[C@H](CS(=O)(=O)c2nccs2)N[C@@H](c2ccccc2)C(F)(F)F)CC1	IC50	'='	5.0	nM	Inhibition of human cathepsin S
N#CC1(NC(=O)[C@H](CS(=O)(=O)Cc2ccccc2-c2ccccc2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1	IC50	'='	1.8	nM	Inhibition of human cathepsin S
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCC(O)C4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1	IC50	'='	90.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus expression sytem after 15 mins by FRET assay
CN1CCN(C(=O)CSc2cc(-c3nn(CCCN4CCC(N5CCCC5=O)CC4)c4c3CN(S(C)(=O)=O)CC4)ccc2C(F)(F)F)CC1	IC50	'='	740.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus expression sytem after 15 mins by FRET assay
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)NCc4ccccc4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1	IC50	'='	370.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus expression sytem after 15 mins by FRET assay
CCN1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCCC4)c3)nn2CC(O)CN2CCC(c3ccccn3)CC2)C1	IC50	'='	250.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus expression sytem after 15 mins by FRET assay
COc1ccccc1C1CCN(CC(O)Cn2nc(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCOCC4)c3)c3c2CCN(C(C)=O)C3)CC1	IC50	'='	900.0	nM	Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10li after 24 hrs by Western blot analysis
CNCCSc1cc(-c2nn(CCCN3CCC(N4CCCC4=O)CC3)c3c2CN(S(C)(=O)=O)CC3)ccc1C(F)(F)F	IC50	'='	800.0	nM	Inhibition of human cathepsin S
CC(C)(C)C1CCN(CCSc2cc(-c3nn(CCCN4CCC(N5CCCC5=O)CC4)c4c3CN(S(C)(=O)=O)CC4)ccc2C(F)(F)F)CC1	IC50	'='	160.0	nM	Inhibition of human cathepsin S
CSCC(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2C[C@@H](O)CN2CCCCC2)C1	IC50	'='	310.0	nM	Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay
Cc1ccc(CNCc2ccc(C#Cc3cc(-c4nn(CCCN5CCOCC5)c5c4CN(S(C)(=O)=O)CC5)ccc3Cl)cc2)cc1	IC50	'='	350.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
CN1CCC(C2CCN(C[C@H](O)Cn3nc(-c4ccc(Cl)c(C#Cc5ccc(Cl)cc5)c4)c4c3CCN(S(C)(=O)=O)C4)CC2)CC1	IC50	'='	720.0	nM	Inhibition of cathepsin S in human JY cells assessed as invariant chain li degradation by Western blotting
Cn1c(=O)c2c(nc(S)n2C)n(C)c1=O	IC50	'>'	200000.0	nM	Inhibition of cathepsin-S (unknown origin)
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2CC(O)CN2CCCCC2)C1	IC50	'='	493.0	nM	Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis
Cn1cnc2c(C#N)nc(-c3ccc(CCO)c(C(F)(F)F)c3)cc21	IC50	'='	71.0	nM	Inhibition of human cathepsin S by fluorescence assay
CCOc1ccc(-c2cc3c(ncn3CCCN(C)C)c(C#N)n2)cc1C(F)(F)F	IC50	'='	27.0	nM	Inhibition of human cathepsin S by fluorescence assay
N#Cc1nc(-c2ccc(OCCO)c(C(F)(F)F)c2)cc2[nH]cnc12	IC50	'='	145.0	nM	Inhibition of human cathepsin S by fluorescence assay
CCCc1cc(-c2cccc(CC(C)C)c2)nc(C#N)n1	IC50	'='	224.0	nM	Inhibition of human recombinant cathepsin S
CCCc1cc(-c2cccc(C3CC3)c2)nc(C#N)n1	IC50	'='	200.0	nM	Inhibition of human recombinant cathepsin S
CCCc1cc(-c2ccc(OC(F)(F)F)c(C(F)(F)F)c2)nc(C#N)n1	IC50	'='	32.0	nM	Inhibition of human recombinant cathepsin S
CN1CCN(c2ccc(CC#Cc3cnc(C#N)nc3NCC(C)(C)C)cc2)CC1	IC50	'='	760.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
N#CCNC(=O)[C@H](Cc1cccc(-c2ccnnc2)c1)NC(=O)c1ccccc1	IC50	'='	794.33	nM	Inhibition of cathepsin S assessed as inhibition of fluorogenic substrate cleavage
CC(=O)N1CC=C(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2)CC1	IC50	'='	13.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
Cn1nc(C(C)(C)C)cc1C(=O)N[C@@H](Cc1cccc(-c2nnc(CN)o2)c1)C(=O)NCC#N	IC50	'='	199.53	nM	Inhibition of cathepsin S assessed as inhibition of fluorogenic substrate cleavage
N#Cc1ncc2cc(CNc3ccccc3)n(CCC3CCCCC3)c2n1	IC50	'='	24.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
CNC(=O)c1c(NCC2CCC3(CCCC3)CC2)nc(C#N)nc1OCC1CCN(C)CC1	IC50	'='	12.0	nM	Inhibition of human recombinant cathepsin S by fluorometric assay
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCNCC1	IC50	'='	5.0	nM	Inhibition of human recombinant cathepsin S by fluorometric assay
CC(C)CC(NC(=O)c1ccccc1)C(=O)NCC#N	IC50	'='	41.0	nM	In vitro inhibitory activity against human cathepsin S, using 2 uM of Z -Leu-Arg-AMC as substrate
FC(F)(F)c1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)c1	IC50	'>'	10000.0	nM	Inhibition of Cathepsin S (unknown origin) using MCA-Arg-Pro-Lys-Pro-Val-Glu-NVAL-Trp-Arg-Lys-(DNP)-NH2 as substrate pretreated for 60 mins followed by substrate addition incubated for 30 mins
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCCC4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1	IC50	'='	60.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus expression sytem after 15 mins by FRET assay
CNC(=O)CSc1cc(-c2nn(CCCN3CCC(N4CCCC4=O)CC3)c3c2CN(S(C)(=O)=O)CC3)ccc1C(F)(F)F	IC50				Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10li after 24 hrs by Western blot analysis
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CC[C@H](O)C4)c3)nn2CC(O)CN2CCC(c3ccccn3)CC2)C1	IC50	'='	30.0	nM	Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10li after 24 hrs by Western blot analysis
