Smiles	Standard Type	Standard Relation	Standard Value	Standard Units	Assay Description
OCc1nc(NC2CCCCC2)c2ncn([C@@H]3O[C@H](O)[C@@H](O)[C@H]3O)c2n1	IC50	'>'	10000.0	nM	Inhibitory concentration against recombinant human cathepsin S by using Z-Leu-Leu-Arg-AMC as synthetic substrate
CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccccc2)o1)C(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	3700.0	nM	Inhibition of 10 lM Cbz-Val-Val-Arg-AMC binding to human cathepsin S in fluorescence assay with 100 mM NaOAc
CN1CCN(C(=O)C[C@H](NC(=O)c2ccc(-c3ccccc3)cc2)C(=O)NC2(C#N)CC2)CC1	IC50	'>'	5000.0	nM	Inhibition of human cathepsin S
N#CC1(NC(=O)[C@H](Cc2ccccn2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1	IC50	'>'	5000.0	nM	Inhibition of human cathepsin S
CC(C)C[C@H](Nc1ccc(-c2ccc(N3CCNCC3)cc2)cc1)C(=O)NCC#N	IC50	'='	34.0	nM	Inhibitory concentration against human cathepsin S
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)cc4)c3)nn2CC(O)CN2CCNCC2)C1	IC50	'>'	10000.0	nM	Inhibition of cathepsin S in human JY cells assessed as invariant chain li degradation by Western blotting
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCCC4)c3)nn2CC(O)CN2CCC(c3ccccn3)CC2)C1	IC50	'='	1.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus expression sytem after 15 mins by FRET assay
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCCCC4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1	IC50	'='	3920.0	nM	Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10li after 24 hrs by Western blot analysis
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCOCC4)c3)nn2CC(O)CN2CCC(N3C(=O)COc4ccccc43)CC2)C1	IC50	'='	910.0	nM	Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10li after 24 hrs by Western blot analysis
NC(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2C[C@@H](O)CN2CCCCC2)C1	IC50	'='	235.0	nM	Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay
COCC(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2C[C@@H](O)CN2CCCCC2)C1	IC50	'='	470.0	nM	Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay
CNC(=O)O[C@H]1CCc2ccc(N3CCN(C4COC4)CC3)cc2[C@@H]1NC(=O)c1ccc(F)cc1	IC50	'='	12.4	nM	Inhibition of human cathepsin S using benzyloxycarbonyl-L-Leucyl-L-Arginine 4-Methyl-coumaryl-7-amide substrate by FRET assay
C[C@@](Cc1ccccc1)(CN1CCCC1)NC(=O)c1cnc(C#N)nc1NCC1CCC2(CC1)CC2	IC50	'='	21.0	nM	Inhibition of human recombinant cathepsin S by fluorometric assay
N#Cc1ncc(C(=O)NCCc2ccccc2)c(NCC2CCC(F)(F)CC2)n1	IC50	'='	22.0	nM	Inhibition of human recombinant cathepsin S by fluorometric assay
CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2)CC1	IC50	'='	9.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
CN(Cc1cc2cnc(C#N)nc2n1CCC1CCCCC1)c1ccccc1	IC50	'='	52.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
CC(C)(C)CCCn1c(Cc2ccc(Cl)cc2)cc2cnc(C#N)nc21	IC50	'='	320.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)C(=O)Nc1ccccn1	IC50	'='	3700.0	nM	Inhibition of 10 lM Cbz-Val-Val-Arg-AMC binding to human cathepsin S in fluorescence assay with 100 mM NaOAc
CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(C(F)(F)F)cc2)o1)C(C)(C)C)C(=O)C(=O)NN1CCOC1=O	IC50	'='	1200.0	nM	Inhibition of 10 lM Cbz-Val-Val-Arg-AMC binding to human cathepsin S in fluorescence assay with 100 mM NaOAc
N#Cc1ncc2cc(COc3cccc(CCC(=O)O)c3)n(CCC3CCCCC3)c2n1	IC50	'='	6.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
N#Cc1ncc2cc(Cc3ccc(Cl)cc3)n(CCC3CCCCCC3)c2n1	IC50	'='	33.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
Cc1cccc(CNc2nc(C#N)nc(N3CCNCC3)n2)c1	IC50	'='	17.0	nM	Inhibition of human cathepsin S using Z-LR-AMC as substrate after 30 mins by spectromicrofluorimetric method
CCN1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCCC4)c3)nn2CC(O)CN2CCC(c3ccccn3)CC2)C1	IC50				Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10li after 24 hrs by Western blot analysis
CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccc(Cl)c(N)c1	IC50	'='	2.1	nM	Inhibition of human recombinant cathepsin S expressed in Escherichia coli BL21 (DE3) after 10 mins by fluorescence assay
CCCCCC1OC(=O)C(C(=O)N[C@@H](CC2CCCCC2)C(=O)NC(COCc2ccccc2)C(=O)C(=O)NCC(=O)OC)=CC1C	IC50	'='	42.3	nM	Inhibition of human recombinant cathepsin S expressed in Escherichia coli BL21 (DE3) after 10 mins by fluorescence assay
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(SCCc4ccccc4)c3)nn2CCCN2CCOCC2)C1	IC50	'='	1470.0	nM	Inhibition of human cathepsin S
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCNC(=O)C4CCCNC4)c3)nn2CC(O)CN2CCC(N3CCCC3=O)CC2)C1	IC50	'='	420.0	nM	Inhibition of human cathepsin S
CN1CCN(CC(O)Cn2nc(-c3ccc(C(F)(F)F)c(SCCN4CCCCC4)c3)c3c2CCN(S(C)(=O)=O)C3)CC1	IC50	'='	1150.0	nM	Inhibition of human cathepsin S by ADAM-28 substrate-based fluorescence assay
N#Cc1ncc(C(=O)N[C@@H](Cc2ccccc2)CN2CCCC2)c(NCC2CCC3(CC2)CC3)n1	IC50	'='	23.0	nM	Inhibition of human recombinant cathepsin S by fluorometric assay
CS(=O)(=O)C[C@H](N[C@@H](c1ccc(Br)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'='	10.0	nM	Inhibition of human recombinant cathepsin S after 10 mins
C[C@@H]1CC[C@H](NC(=O)[C@H](CC2CCCCC2)NC(=O)c2ccco2)C(=O)CN1S(=O)(=O)c1ccccn1	IC50	'='	0.5	nM	Inhibition of human recombinant cathepsin S using Ac-KQLR-AMC as substrate by fluorescence assay
CCN1CCN(CCCOc2ccc(-c3cc4c(ncn4C)c(C#N)n3)cc2C(F)(F)F)CC1	IC50	'='	63.0	nM	Inhibition of cathepsin S in human JY cells assessed as accumulation of lip10 by Western blot analysis
N#CN1CC[C@@H](NS(=O)(=O)c2cc(Br)ccc2Br)C1	IC50	'='	125.89	nM	Inhibition of human recombinant cathepsin S after 1 hr
CCNC(=O)C(=O)[C@H](CC)NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1	IC50	'='	0.508	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
CCN[C@H](C(=O)N[C@H](C(=O)NCC(=O)NC/C=C/S(C)(=O)=O)C(C)(C)C)c1cc(Cl)cc(Cl)c1	IC50	'>'	100000.0	nM	Inhibition of human recombinant Cathepsin S using fluorogenic peptide substrate
COc1ccc(C(=O)NCc2ccnc(C#N)n2)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1	IC50	'='	1000.0	nM	Inhibition of human recombinant Cathepsin S using fluorogenic peptide substrate
CCCC[C@@H](C#N)NC(=O)[C@H](CC(C)C)NC(=O)N1CCOCC1	IC50	'='	56.0	nM	Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus
N#C[C@H](CCc1ccccc1)NC(=O)[C@@H](NC(=O)N1CCOCC1)C1CCCCC1	IC50	'='	84.0	nM	Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus
CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)Cc1ccccc1	IC50	'='	130.0	nM	Inhibitory concentration against human recombinant Cathepsin S expressed in baculovirus
N#CC1(NC(=O)[C@H](CCCCCN)NC(=O)c2ccc(-c3ccccc3)cc2)CC1	IC50				Inhibition of human cathepsin S
N#CC1(NC(=O)[C@H](CCCCN)NC(=O)c2ccc(-c3ccccc3)cc2)CC1	IC50	'>'	5000.0	nM	Inhibition of human cathepsin S
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(C(C)(C)C)CC3)cc2)c1	IC50	'='	8340.0	nM	In vitro inhibitory activity against human cathepsin S, using 2 uM of Z -Leu-Arg-AMC as substrate
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CCCN2CCC(c3c(C(=O)O)sc4cc(F)ccc34)CC2)C1	IC50	'>'	10000.0	nM	Inhibition of cathepsin S in human JY cells by invariant chain degradation assay
N#C[C@H](CCc1ccccc1)NC(=O)[C@@H](CC(=O)N1CCOCC1)CC1CCCCC1	IC50	'='	171.0	nM	Inhibition of human cathepsin S
N#Cc1nc(Nc2cccc(OC(F)(F)F)c2)nc(NC2CCNCC2)n1	IC50	'='	200.0	nM	Inhibition of human cathepsin S using Z-LR-AMC as substrate after 30 mins by spectrofluorimetric method
N#Cc1nc(Nc2cccc(F)c2)nc(NC2CCNCC2)n1	IC50	'='	400.0	nM	Inhibition of human cathepsin S using Z-LR-AMC as substrate after 30 mins by spectrofluorimetric method
N#CC1(NC(=O)[C@H](Cc2ccncc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1	IC50	'='	710.0	nM	Inhibition of human cathepsin S
N#CC1(NC(=O)[C@H](Cc2c[nH]c3ccc(O)cc23)NC(=O)c2ccc(-c3ccccc3)cc2)CC1	IC50	'='	253.0	nM	Inhibition of human cathepsin S
N#Cc1nc(Nc2ccc([N+](=O)[O-])cc2)nc(N2CCNCC2)n1	IC50	'='	23.0	nM	Inhibition of human cathepsin S using Z-LR-AMC as substrate after 30 mins by spectromicrofluorimetric method
CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(F)cc2)o1)C(C)(C)C)C(=O)C(=O)Nc1cc[nH]n1	IC50	'='	110000.0	nM	Inhibition of 10 lM Cbz-Val-Val-Arg-AMC binding to human cathepsin S in fluorescence assay with 100 mM NaOAc
COCCN(C)CCn1cnc2c(NC3CCCCC3)nc(C#N)nc21	IC50	'='	200.0	nM	Inhibitory concentration against recombinant human cathepsin S by using Z-Leu-Leu-Arg-AMC as synthetic substrate
N#Cc1nc(Nc2ccccc2OCCCn2ccnc2)c2ncn(C3CCCC3)c2n1	IC50	'='	210.0	nM	Inhibitory concentration against recombinant human cathepsin S by using Z-Leu-Leu-Arg-AMC as synthetic substrate
COc1ccc(CC(NC(=O)c2ccc(-c3ccccc3)cc2)C(=O)NC2(C#N)CC2)cn1	IC50	'='	195.0	nM	Inhibition of human cathepsin S
Cc1cccc(O[C@@H]2CCNC[C@@H]2O)c1C	IC50	'>'	100000.0	nM	Inhibition of human recombinant cathepsin S
N#Cc1ncc2cc(COc3ccc(C(N)=O)cc3)n(CCC3CCCCC3)c2n1	IC50	'='	2.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
N#Cc1ncc2cc(CC3CCCCC3)n(CCC3CCCCC3)c2n1	IC50	'='	140.0	nM	Inhibition of human recombinant cathepsin S by fluorescence assay
CSCC[C@H](NC(=O)[C@H](CC(C)C)N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(N)=O	IC50	'='	76938.0	nM	Inhibition of human cathepsin S
CCCC[C@H](NC(=O)OC1C[C@H](C)C[C@@H](C)C1)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	290.0	nM	Inhibitory concentration against human cathepsin S by fluorescence assay using 10 uM Cbz-Val-Val-Arg-AMC
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)cc4)c3)nn2CC(O)CN2CCNCC2)C1	IC50	'='	380.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNS(=O)(=O)c5ccccc5)cc4)c3)nn2CCCN2CCOCC2)C1	IC50	'>'	10000.0	nM	Inhibition of cathepsin S in human JY cells assessed as invariant chain li degradation by Western blotting
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNC(=O)c5ccccc5)cc4)c3)nn2CCCN2CCOCC2)C1	IC50	'='	350.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
CC(=O)N1CCC(C2CCN(C[C@H](O)Cn3nc(-c4ccc(Cl)c(C#Cc5ccc(Cl)cc5)c4)c4c3CCN(S(C)(=O)=O)C4)CC2)CC1	IC50	'='	30.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
Cn1c(=O)n(C2CCN(CCCn3ccnc(-c4ccc(Cl)c(CNC(=O)c5ccc(F)cc5)c4)c3=O)CC2)c2cc(Cl)ccc21	IC50	'='	110.0	nM	Inhibition of human cathepsin S
CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)C1CC1	IC50	'>'	10000.0	nM	Inhibition of human Cathepsin S
Cc1nc(NC2CCCCC2)c2ncn([C@@H]3O[C@H](O)[C@@H](O)[C@H]3O)c2n1	IC50	'>'	10000.0	nM	Inhibitory concentration against recombinant human cathepsin S by using Z-Leu-Leu-Arg-AMC as synthetic substrate
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(C(F)(F)F)cc4)c3)nn2CCCN2CCOCC2)C1	IC50	'='	280.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(C(=O)O)cc4)c3)nn2CCCN2CCOCC2)C1	IC50	'='	510.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus by FRET assay
CCCC[C@H](NC(=O)O[C@@H]1C(=O)NCC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	18.0	nM	Inhibitory concentration against human cathepsin S by fluorescence assay using 10 uM Cbz-Val-Val-Arg-AMC
N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2CCN2C2CCC(F)(F)CC2)CC1	IC50	'='	1.0	nM	Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2CCN2C2CCOCC2)CC1	IC50	'='	0.8	nM	Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
CCOC(=O)N1CCC(N2CCC2C(=O)N2C[C@H](Sc3cccc(C(F)(F)F)c3)C[C@H]2C(=O)NC2(C#N)CC2)CC1	IC50	'='	8.0	nM	Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
CCOC(=O)N1CCC(N2CCC2C(=O)N2C[C@H](S(=O)(=O)c3ccccc3OC(F)(F)F)C[C@H]2C(=O)NC2(C#N)CC2)CC1	IC50	'='	4.1	nM	Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
CC(C)(C)OC(=O)N1CCN(C2(C(=O)N3C[C@H](S(=O)(=O)c4ccccc4Cl)C[C@H]3C(=O)NC3(C#N)CC3)CC2)CC1	IC50	'='	2.3	nM	Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
COC(=O)N1CCN(C2(C(=O)N3C[C@H](S(=O)(=O)c4ccccc4Cl)C[C@H]3C(=O)NC3(C#N)CC3)CC2)CC1	IC50	'='	2.6	nM	Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(N3CCC(c4ccccc4)CC3)CC2)CC1	IC50	'='	1.2	nM	Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(N3CCCCCC3)CC2)CC1	IC50	'='	0.5	nM	Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.  Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.  Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.  Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).  Z=Benzyloxycarbonyl.  AMC=7-Amino-4-Methyl-Coumarin.  DTT=dithiothreitol.  Final volume: 100 μL.  Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(F)cc2)o1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	530.0	nM	Inhibition of 10 lM Cbz-Val-Val-Arg-AMC binding to human cathepsin S in fluorescence assay with 100 mM NaOAc
N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OCCCCOc3cc(C(F)(F)F)ccc3C(=O)N2)CC1	IC50	'='	2700.0	nM	Inhibition of human cathepsin S
N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(OCC(F)(F)F)cc3Cl)CN2C(=O)C2(c3ncc(Cl)cc3F)CNC2)CC1	IC50	'='	2.917	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide.Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM.Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L.Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin.DTT=dithiothreitol.Final volume: 100 μL.Excitation 360 nm, Emission 465 nm.Enzyme is added to the substance dilutions in 96-well microtitre plates and the reaction is started with substrate. Fluorescence emission is measured over 20 minutes, during which time a linear increase is observed in the absence of inhibitor.
CSC[C@H](N[C@@H](c1ccc(Br)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'='	80.0	nM	Inhibition of human cathepsin S
N#CC1(NC(=O)[C@H](CS(=O)(=O)Cc2cccc(F)c2F)N[C@@H](c2ccccc2)C(F)(F)F)CC1	IC50	'='	0.3	nM	Inhibition of human cathepsin S
NC(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)c(C(=O)NCCN5CCOCC5)c4)c3)nn2CCCN2CCSCC2)C1	IC50	'='	610.0	nM	Inhibition of cathepsin S in human JY cells assessed as invariant chain-li degradation
N#Cc1ccccc1N1CCN(C[C@H](O)COC[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1	IC50	'='	40440.0	nM	Inhibition of human cathepsin S
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCOCC4)c3)nn2CC(O)CN2CCC(c3ccccn3)CC2)C1	IC50	'='	10.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus expression sytem after 15 mins by FRET assay
COc1ccccc1C1CCN(CC(O)Cn2nc(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCOCC4)c3)c3c2CCN(C(C)=O)C3)CC1	IC50	'='	20.0	nM	Inhibition of human recombinant cathepsin S expressed in baculovirus expression sytem after 15 mins by FRET assay
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN)c3)nn2CC(O)CN2CCCCC2)C1	IC50				Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis
CC(=O)N1CCN(CCSc2cc(-c3nn(CC(O)CN4CCCCC4)c4c3CN(S(C)(=O)=O)CC4)ccc2C(F)(F)F)CC1	IC50				Inhibition of cathepsin S in human JY cells assessed as accumulation of invariant chain p10 fragment after 24 hrs by Western blot analysis
N#CCNC(=O)C1(NC(=O)c2ccc(N3CCOCC3)cc2)CCCCC1	IC50	'='	4800.0	nM	Inhibitory activity against human cathepsin S expressed in ramos cells
Cc1nc[nH]c1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)COCc1ccccc1	IC50	'='	130.0	nM	Inhibition of recombinant human cathepsin S
